"id","name","latitude","longitude","class","color"
"dataira3439","c/ Sebastian El Cano, s/n: SPORTIUM EN SALÓN CEUTÍ","38.084277","-1.273906","sportium","#7984ee"
"dataira3440","C/ Clemente Gonzalves Valls, 7: SPORTIUM EN SALÓN CINEMA ELX (ALTABIX)","38.271799","-0.6868037","sportium","#7984ee"
"dataira3441","C/ José Bernad Amorós, 26: SPORTIUM EN SALÓN CINEMA ELX (CARRUS)","38.268756","-0.709931","sportium","#7984ee"
"dataira3442","Paseo Ribalta, 10: SPORTIUM EN SALÓN CIRSA CASTELLÓN","39.9885249","-0.0433735","sportium","#7984ee"
"dataira3443","C/ Muchamiel, 1 Local 1: SPORTIUM EN SALÓN CIRSA CINEMA SAN JUAN","38.4054443","-0.4394723","sportium","#7984ee"
"dataira3444","Poligono Industrial Parcela B: SPORTIUM EN SALÓN CIRSA GAMBLING AREA","42.406731","2.879063","sportium","#7984ee"
"dataira3445","Avda. del Puerto, 3: SPORTIUM EN SALÓN CIRSA GRAO CASTELLÓN","39.9715042","0.0127224","sportium","#7984ee"
"dataira3446","C/ Mario Pastor Sempere, 47: SPORTIUM EN SALÓN CIRSA THE KING","38.2714277","-0.7068736","sportium","#7984ee"
"dataira3447","Pza. Torras i Bages, 1: SPORTIUM EN SALÓN CIRSA TOKA GRANOLLERS","41.6101905","2.2891727","sportium","#7984ee"
"dataira3448","C/ Batan, 19: SPORTIUM EN SALÓN CIRSA TOKA REUS","41.1524411","1.1111912","sportium","#7984ee"
"dataira3449","C/ Ample, 30: SPORTIUM EN SALÓN CIRSA TOKA REUS II","41.158791","1.1040085","sportium","#7984ee"
"dataira3450","Avda. America, 52: SPORTIUM EN SALÓN CORNER GAMES FENALS LLORET DE MAR","41.6993371","2.8319802","sportium","#7984ee"
"dataira3451","C/ Tabera y Araoz,13 esquina C/ Melchor Macanaz: Sportium en Salón Currito 6","38.510751","-1.697991","sportium","#7984ee"
"dataira3452","C/ Ejido de La Plaza de Toros, s/n: Sportium en Salón Dakar","37.410702","-4.491889","sportium","#7984ee"
"dataira3453","Avda. de Moratalaz, 115: SPORTIUM EN SALÓN DALLAS","40.4359833","-3.7132285","sportium","#7984ee"
"dataira3454","C/ Reina Victoria, 24 (Esq. C/ Arbres): SPORTIUM EN SALÓN DANKA I","38.2652537","-0.702376999999999","sportium","#7984ee"
"dataira3455","C/ Mosent Jaume Soler 33-35 : SPORTIUM EN SALÓN DE JOCS MONTECARLO- CORNELLA","41.3621279","2.076128","sportium","#7984ee"
"dataira3456","c/ Isabel La Católica, 26 bajos: SPORTIUM EN SALON DE JUEGO ATLANTIC","38.701049","-0.479955","sportium","#7984ee"
"dataira3457","Avenida Virgen del Carmen, 38: Sportium en Salon de Juego Brooklyn","36.140801","-5.453003","sportium","#7984ee"
"dataira3458","C/ Eugenia de Montijo.110: SPORTIUM EN SALÓN DE JUEGO EMPERATRIZ","40.3909477","-3.74339","sportium","#7984ee"
"dataira3459","Avenida de Europa, 20: Sportium en Salón de Juego Gallardo","36.730588","-3.695338","sportium","#7984ee"
"dataira3460","Calle Velázquez 15: Sportium en Salon de Juego Jube","36.505015","-6.273616","sportium","#7984ee"
"dataira3461","Calle Terraza, 65: Sportium en Salon de Juego La Palma","36.428143","-5.145646","sportium","#7984ee"
"dataira3462","Poligono Industrial P-29 (Local A-31C/Escofina.50): SPORTIUM EN SALÓN DE JUEGO LA ROULETTE (LOS OLIVOS)","40.6263797","-4.0208995","sportium","#7984ee"
"dataira3463","C/ La Venta, 59: SPORTIUM EN SALÓN DE JUEGO LA ROULETTE CENTRO","40.63257","-4.00973","sportium","#7984ee"
"dataira3464","Calle Terraza, 23: Sportium en Salon de Juego La Terraza","36.426317","-5.145131","sportium","#7984ee"
"dataira3465","Calle San Roque, 23: Sportium en Salón de Juego Las Vegas","36.422065","-5.149560","sportium","#7984ee"
"dataira3466","C/ Real 15: Sportium en Salón de juego Los Naranjos","36.931860","-4.681876","sportium","#7984ee"
"dataira3467","Calle Pio Baroja, 5: Sportium en Salón de Juego Macao","36.367702","-5.227435","sportium","#7984ee"
"dataira3468","Avenida del Ejercito, Esquina Calle Gibraltar: Sportium en Salon de Juego Manhattan","36.160145","-5.347196","sportium","#7984ee"
"dataira3469","Calle San Roque, 42: Sportium en Salón de Juego New York","36.420927","-5.150783","sportium","#7984ee"
"dataira3470","c/ Santo Tomás, 3, 5: SPORTIUM EN SALON DE JUEGO PLAZA","38.698189","-0.473492","sportium","#7984ee"
"dataira3471","Calle Roque Barcia, 5: Sportium en Salón de Juego Poker Barrio","37.255992","-6.937636","sportium","#7984ee"
"dataira3472","Calle Tariquejo, 5: Sportium en Salon de juego Poker Estadio","37.260824","-6.937808","sportium","#7984ee"
"dataira3473","C/ Maestro, 1 (Local 3): SPORTIUM EN SALÓN DE JUEGO ROULETTE ALPEDRETE","40.6581641","-4.0241094","sportium","#7984ee"
"dataira3474","C/ Maestría, 13: Sportium en Salón de juego Taiwan","36.849514","-2.456576","sportium","#7984ee"
"dataira3475","Avda. Madrid, 4: SPORTIUM EN SALÓN DE JUEGO TOSTY","41.6647922","2.7827332","sportium","#7984ee"
"dataira3476","Carrer Mendez Nuñez, 11: SPORTIUM EN SALÓN DE JUEGOS  FUN GAMES POLLENÇA","39.909418","3.084093","sportium","#7984ee"
"dataira3477","Leonor Servera, 58 (Cala Ratjada): SPORTIUM EN SALÓN DE JUEGOS  VIRTUAL FANTASY","39.710937","3.461896","sportium","#7984ee"
"dataira3478","Avda. de Andalucia 66: Sportium en Salón de Juegos 777","36.733883","-4.612831","sportium","#7984ee"
"dataira3479","Avenida de la Constitución, 60: SPORTIUM EN SALÓN DE JUEGOS AMA COSLADA","40.4177399999999","-3.5425","sportium","#7984ee"
"dataira3480","Avda Constitución, 18: SPORTIUM en SALON DE JUEGOS ANYMATIC CACERES","39.450971","-6.388269","sportium","#7984ee"
"dataira3481","c/ Dr. Fedriani esq Dr. Marañón: Sportium en Salón de Juegos Arcadia","37.407497","-5.985551","sportium","#7984ee"
"dataira3482","C/ Arroyo esq. C/ Capilla: SPORTIUM en SALÓN DE JUEGOS ARROYO","37.537870","-5.082963","sportium","#7984ee"
"dataira3483","c/ Oliva de Placencia, 1: SPORTIUM EN SALON DE JUEGOS AZAR CASINO SAN IGNACIO","40.3852159","-3.7280972","sportium","#7984ee"
"dataira3484","Pza. de la Cruz, 2: SPORTIUM EN SALÓN DE JUEGOS AZAR CASINOS BOADILLA","40.4055701","-3.8770462","sportium","#7984ee"
"dataira3485","C/ Buenavista, 5: SPORTIUM EN SALÓN DE JUEGOS AZAR CASINOS MAJADAHONDA","40.471847","-3.87118","sportium","#7984ee"
"dataira3486","Pza. España, 2: SPORTIUM EN SALÓN DE JUEGOS AZAR Y CASINOS ALCORCON21","40.3493684","-3.8280227","sportium","#7984ee"
"dataira3487","Plaza del Aljarafe 14: Sportium en Salón de Juegos Bar Los Cantaros","37.375650","-5.973703","sportium","#7984ee"
"dataira3488","C/ Pozo Amarguillo, 43: Sportium en Salón de Juegos Barrameda 2","36.773187","-6.353807","sportium","#7984ee"
"dataira3489","C/ Bulevar del Agua 46: SPORTIUM en SALON DE JUEGOS BOGO","37.187530","-6.976918","sportium","#7984ee"
"dataira3490","Calle Pulpí, s/n: Sportium en Salon de juegos Caessure","37.294356","-1.874055","sportium","#7984ee"
"dataira3491","Calle Francisco Pizarro, 11: Sportium en Salon de juegos Caessure Garrucha","37.186200","-1.819201","sportium","#7984ee"
"dataira3492","Avenida de la Ría, 7, esquina Plaza 26 de abril: Sportium en SALÓN DE JUEGOS CARACOL","37.184691","-6.963167","sportium","#7984ee"
"dataira3493","Plaza de la Ermita, 27: Sportium en Salón de Juegos Casino Park Nerja","36.747787","-3.879329","sportium","#7984ee"
"dataira3494","Avda. de Andalucia 141: Sportium en Salón de Juegos Casino Park Torre del Mar","36.738474","-4.100032","sportium","#7984ee"
"dataira3495","Calle Andrés Segovia, 5, bajo: Sportium en Salon de juegos Cofi-Motril","36.745312","-3.515212","sportium","#7984ee"
"dataira3496","Calle Columela, 2: Sportium en Salón de Juegos Columela","36.531233","-6.297021","sportium","#7984ee"
"dataira3497","C/ Conquistador Ruiz Tafur, 3: Sportium en Salón de Juegos Conquistador","37.891597","-4.758588","sportium","#7984ee"
"dataira3498","C/ Dr. Marañon 22: SPORTIUM en SALON DE JUEGOS COPELA","37.363194","-4.847953","sportium","#7984ee"
"dataira3499","Calle Carlos Mackintosh, 4: Sportium en Salon de Juegos Costabella","36.508373","-4.885325","sportium","#7984ee"
"dataira3500","c/ Alcalde Suarez de Llanos, 17: SPORTIUM EN SALON DE JUEGOS DANKA II","38.3549244","-0.480645899999999","sportium","#7984ee"
"dataira3501","C/ Cámino de Suarez, 26: SPORTIUM EN SALON DE JUEGOS DIAMANTE","36.727696","-4.438912","sportium","#7984ee"
"dataira3502","C/ Odón Betanzos, 8: SPORTIUM EN SALÓN DE JUEGOS EL CARMEN","37.187426","-6.969573","sportium","#7984ee"
"dataira3503","Plaza Virgen del Rocío 1: Sportium en Salón de Juegos El Cofre","37.269320","-7.027535","sportium","#7984ee"
"dataira3504","C/ Marqués de Campo, 17: SPORTIUM EN SALÓN DE JUEGOS EL DORADO","38.8403735","0.108111","sportium","#7984ee"
"dataira3505","C/ El Ejido, 4: Sportium en Salón de Juegos el Ejido","37.281249","-5.921217","sportium","#7984ee"
"dataira3506","C/ Compositor Serrano Lucena, 9: Sportium en Salón de Juegos Fortuna","37.885448","-4.762129","sportium","#7984ee"
"dataira3507","Avda. Barcelona 22: Sportium en Salón de Juegos Fortuna","37.887014","-4.764090","sportium","#7984ee"
"dataira3508","Avda. Libertad 2: Sportium en Salón de Juegos Fortuna","37.892390","-4.782625","sportium","#7984ee"
"dataira3509","Avenida Virgen de Fátima, 37: Sportium en Salón de Juegos Fortuna","37.897770","-4.754491","sportium","#7984ee"
"dataira3510","c/ General Ricardos, 153: SPORTIUM EN SALON DE JUEGOS GENERAL RICARDOS 153","40.388789","-3.73114","sportium","#7984ee"
"dataira3511","C/ Banda de la Playa, 21: Sportium en Salon de juegos Jara","36.781483","-6.352887","sportium","#7984ee"
"dataira3512","c/ Don Victor Peñasco, 57 local B: SPORTIUM EN SALÓN DE JUEGOS JOCKER","39.1551708","-3.0227724","sportium","#7984ee"
"dataira3513","Avenida de la Cañada, 18: SPORTIUM EN SALON DE JUEGOS JOSMAN","40.5839216","-4.1310866","sportium","#7984ee"
"dataira3514","c/ José Cadalso, 74: SPORTIUM EN SALON DE JUEGOS KANIS","40.4269335","-3.6168233","sportium","#7984ee"
"dataira3515","Calle Espinel 105 local 4: Sportium en Salon de Juegos La Bola","36.745713","-5.160281","sportium","#7984ee"
"dataira3516","Avda. Manuel Agustín Heredia, 4: Sportium en Salón de Juegos La Noria","36.716239","-4.421264","sportium","#7984ee"
"dataira3517","Plaza del Pozo 54-55: SPORTIUM en SALON DE JUEGOS LA PLAZA","37.300743","-7.344347","sportium","#7984ee"
"dataira3518","c/ La Salud, 29: SPORTIUM EN SALÓN DE JUEGOS LA SALUD","41.6520212","-4.7094837","sportium","#7984ee"
"dataira3519","Avda. Virgen de la Esperanza, local 9: SPORTIUM en SALÓN DE JUEGOS LARA","37.315053","-6.833984","sportium","#7984ee"
"dataira3520","Avda. Reina Sofia 19: Sportium en Salon de Juegos Las Palmeras","36.662999","-4.751594","sportium","#7984ee"
"dataira3521","Avenida de la Ría, 18A: Sportium en SALÓN DE JUEGOS LOS MARINEROS","37.183130","-6.961691","sportium","#7984ee"
"dataira3522","C/ Isabel la Católica, 20: SPORTIUM en SALÓN DE JUEGOS MAGIC STAR BRACAMONTE","40.902263","-5.198713","sportium","#7984ee"
"dataira3523","Carretera de Ledesma, 152-156: SPORTIUM EN SALON DE JUEGOS MAGIC STAR PIZARRALES","40.9793711","-5.6757196","sportium","#7984ee"
"dataira3524","Paseo Bajada del Rio, 6: SPORTIUM EN SALON DE JUEGOS MAGISC STAR STA. MARTA","40.951301","-5.6260995","sportium","#7984ee"
"dataira3525","C/ Miguel Fluiters 21: SPORTIUM EN SALÓN DE JUEGOS MANHATTAN","40.6347076","-3.1675662","sportium","#7984ee"
"dataira3526","Avenida de la Marina, bloque 2: Sportium en Salón de Juegos Mateo","37.185228","-6.966298","sportium","#7984ee"
"dataira3527","C. Soria: Sportium en SALÓN DE JUEGOS MIAMI","37.357194","-6.035875","sportium","#7984ee"
"dataira3528","C/ Marqués de Campo, 21-23: SPORTIUM EN SALÓN DE JUEGOS MON BLAU","38.8404653","0.1085247","sportium","#7984ee"
"dataira3529","Avinguda Gabriel Alomar i Villalonga, 3: SPORTIUM EN SALÓN DE JUEGOS MONTECARLO","39.570869","2.657257","sportium","#7984ee"
"dataira3530","C/ Heroe de Sostoa 69: SPORTIUM en SALON DE JUEGOS MONTECARLO (HEROE DE SOSTOA)","36.706797","-4.436615","sportium","#7984ee"
"dataira3531","C/ Constitución, 29: SPORTIUM en SALÓN DE JUEGOS MONTEHERMOSO","40.087318","-6.352931","sportium","#7984ee"
"dataira3532","C/ Hermanos Becerril, 2: SPORTIUM EN SALÓN DE JUEGOS NEVADA","40.0656101999999","-2.1346172","sportium","#7984ee"
"dataira3533","Calle Gallito, 10: Sportium en Salón de Juegos Nevada I","36.695160","-4.452768","sportium","#7984ee"
"dataira3534","C/ Camino de Suarez, 63: Sportium en Salón de Juegos Nevada II","36.727964","-4.440383","sportium","#7984ee"
"dataira3535","Plaza Reyes Católicos: SPORTIUM en Salón de Juegos Nevada III","36.782382","-4.107526","sportium","#7984ee"
"dataira3536","C/ La Fuente esq C/ Carmen: Sportium en Salon de Juegos Nueva York","37.269918","-7.021986","sportium","#7984ee"
"dataira3537","C/ Carrera de Jesús, 42: SPORTIUM en SALON DE JUEGOS OBULCO","37.869339","-4.183635","sportium","#7984ee"
"dataira3538","Cami Nou 5, Local 3-4: SPORTIUM EN SALON DE JUEGOS PALAU D'EN BUDA","39.599675","2.680797","sportium","#7984ee"
"dataira3539","C/ Elena Montagut, 5: Sportium en SALÓN DE JUEGOS PARÍS","37.280297","-6.942753","sportium","#7984ee"
"dataira3540","C/ Pablo Picasso 13: SPORTIUM EN SALÓN DE JUEGOS PICNIC","36.191673","-5.921217","sportium","#7984ee"
"dataira3541","Paseo del Mar, 58: Sportium en Salón de Juegos Play and Win","39.519086","2.535025","sportium","#7984ee"
"dataira3542","C/ Malva, 1: SPORTIUM en SALÓN DE JUEGOS PLAY SPORT","37.408552","-5.971180","sportium","#7984ee"
"dataira3543","C/ Isla Cristina esq. C/ Aduana: SPORTIUM en SALON DE JUEGOS POKER PLAZA CENTRO","37.214022","-7.409527","sportium","#7984ee"
"dataira3544","Calle Jacinto Benavente, 26: Sportium en Salón de Juegos Poker Plazita","37.220616","-7.405672","sportium","#7984ee"
"dataira3545","Avda. Segunda Aguada, 21: Sportium en Salón de Juegos Premium","36.511925","-6.275063","sportium","#7984ee"
"dataira3546","Plaza Miguel Hernández, 4: SPORTIUM EN SALÓN DE JUEGOS PREMIUM","38.6959629","-0.4844616","sportium","#7984ee"
"dataira3547","C/ Ancha, 60: Sportium en SALÓN DE JUEGOS PUNTA UMBRÍA","37.181956","-6.961036","sportium","#7984ee"
"dataira3548","C/ Santa Teresa, 7: SPORTIUM EN SALÓN DE JUEGOS REMOVIC (DAIMIEL)","39.0694456","-3.611694","sportium","#7984ee"
"dataira3549","c/ Mayor Carnicerias, 25: SPORTIUM EN SALÓN DE JUEGOS REMOVIC DAIMIEL","38.8873205","-3.7101131","sportium","#7984ee"
"dataira3550","C/ Miguel de Cervantes, 41: Sportium en Salón de Juegos S.J. 4 Vientos","37.537957","-5.077100","sportium","#7984ee"
"dataira3551","Camino de Guadalix, 2: SPORTIUM EN SALON DE JUEGOS SAN AGUSTIN DE GUADALIX","40.4295224","-3.5321822","sportium","#7984ee"
"dataira3552","c/ Mayolicas, 8: SPORTIUM EN SALON DE JUEGOS SAN BLAS","40.4520826","-3.7034778","sportium","#7984ee"
"dataira3553","c/ San Jacinto, 81: Sportium en Salón de Juegos San Jacinto","37.382213","-6.007184","sportium","#7984ee"
"dataira3554","c/ Jacinto Benavente, 59: SPORTIUM EN SALÓN DE JUEGOS SAN MARTÍN","40.4567364","-3.4792545","sportium","#7984ee"
"dataira3555","c/ Santa Clara, -8: SPORTIUM EN SALON DE JUEGOS SANTA CLARA","41.6581644","-4.7209996","sportium","#7984ee"
"dataira3556","C/ Don López de los Ríos, 12: Sportium en Salón de juegos Santa Rosa","37.897657","-4.777118","sportium","#7984ee"
"dataira3557","Avda. Reyes Católicos, 3: SPORTIUM EN SALÓN DE JUEGOS SONSECA","39.6787622","-3.9698179","sportium","#7984ee"
"dataira3558","Avda Carlos III, 14: Sportium en Salón de Juegos Sport","37.896758","-4.761783","sportium","#7984ee"
"dataira3559","C/ Periodista José Luis de Córdoba, 2: Sportium en Salón de Juegos Tamicos I","37.875785","-4.765198","sportium","#7984ee"
"dataira3560","Avda. Virgen de Fátima 2: Sportium en Salón de Juegos Tamicos II","37.898019","-4.756824","sportium","#7984ee"
"dataira3561","Avda. Pintor Antonio Lopez.6, Local 5: SPORTIUM EN SALÓN DE JUEGOS TENERIA","40.36699","-3.55014","sportium","#7984ee"
"dataira3562","Camino del Trapiche 4 - 6: Sportium en Salon de Juegos Trapiche","36.515574","-4.887172","sportium","#7984ee"
"dataira3563","Bulevar de la Cala, Edificio Cala del Sol local B-9: Sportium en Salón de Juegos Trebolplus","36.505166","-4.678362","sportium","#7984ee"
"dataira3564","c/ Marcelo Usera, 16: SPORTIUM EN SALÓN DE JUEGOS USERA 16","40.409329","-3.701348","sportium","#7984ee"
"dataira3565","Travesía Veracruz esq. C/ Derramadero: SPORTIUM en SALÓN DE JUEGOS VERACRUZ","37.232637","-5.104564","sportium","#7984ee"
"dataira3566","C/ Hermanos Moreno, 23: SPORTIUM en SALON DE JUEGOS VERIN","41.937756","-7.433637","sportium","#7984ee"
"dataira3567","Avda Estación 24: SPORTIUM en SALON DE JUEGOS VICTORY","38.262699","-5.678974","sportium","#7984ee"
"dataira3568","Calle Brahms, 3: SPORTIUM en SALON DE JUEGOS VICTORY SALONES","36.694519","-4.450925","sportium","#7984ee"
"dataira3569","Calle Hilera 6: SPORTIUM EN SALON DE JUEGOS VICTORY SALONES","36.718021","-4.428987","sportium","#7984ee"
"dataira3570","Avda. Velazquez 17-19: Sportium en SALON DE JUEGOS VICTORY SALONES 525","36.699480","-4.445958","sportium","#7984ee"
"dataira3571","Ctra. Torres de Cotillas, 3: SPORTIUM EN SALÓN DE JUEGOS VIDEMUR ALCANTARILLA","38.1026787","-1.8650906","sportium","#7984ee"
"dataira3572","Avda. Arboleda 7: SPORTIUM EN SALÓN DE JUEGOS VIKINGOS","37.257495","-7.209433","sportium","#7984ee"
"dataira3573","Avenida de la Fuensanta 76: Sportium en Salon de Juegos Villega","36.769770","-4.707910","sportium","#7984ee"
"dataira3574","Gran Via Asima, 17: SPORTIUM EN SALÓN DELUXE","39.606056","2.668757","sportium","#7984ee"
"dataira3575","c/ San Isidro, 3: SPORTIUM EN SALÓN DOLORES","38.1388883","-0.7682558","sportium","#7984ee"
"dataira3576","Avda. Zaragoza, 72: SPORTIUM EN SALÓN DORADO AVENIDA ZARAGOZA","40.3700550999999","-3.7058783","sportium","#7984ee"
"dataira3577","Paseo Independencia, 14: SPORTIUM EN SALON DORADO INDEPENDENCIA","41.6508446","-0.882838","sportium","#7984ee"
"dataira3578","Paseo de Pamplona, 22: SPORTIUM EN SALÓN DORADO PASEO PAMPLONA","41.3750533","2.1466084","sportium","#7984ee"
"dataira3579","c/ Dolores Barranco, 52: SPORTIUM EN SALON EL CABALLO DORADO","40.3634981","-3.7392867","sportium","#7984ee"
"dataira3580","Passeig de la Generalitat 28, Bajos: SPORTIUM EN SALÓN EL DAU","41.9229209","2.2530505","sportium","#7984ee"
"dataira3581","C/ Doctor Manuel Bernal: SPORTIUM EN SALÓN EL SITIO","37.6311518","-0.720023699999999","sportium","#7984ee"
"dataira3582","Avenida Blas Infante (Edificio del Sol), local 7: Sportium en SALON EL TREBOL","37.533898","-5.077151","sportium","#7984ee"
"dataira3583","C/ Agro de Medio, 13 (Bajo): SPORTIUM EN SALÓN ERMASA MILLADOIRO","42.8466214","-8.5782597","sportium","#7984ee"
"dataira3584","Avda. Carvajal 45: Sportium en Salón Estark 92","36.570094","-4.593565","sportium","#7984ee"
"dataira3585","c/ Travesia, 202 CC Travesia: SPORTIUM EN SALÓN ESTRELLA PARK (TRAVESIA)","42.243368","-8.6959686","sportium","#7984ee"
"dataira3586","C/ Do Paseo, 30 (Galerias Viacambre): SPORTIUM EN SALÓN ESTRELLA PARK (VIACAMBRE)","42.3405034","-7.86436529999999","sportium","#7984ee"
"dataira3587","Avenida de Vigo, 6: SPORTIUM EN SALON ESTRELLA PARK PONTEVEDRA","42.4272986","-8.6413516","sportium","#7984ee"
"dataira3588","C/ Mártires, 3-5: Sportium en Salón Eurolenz Constantína","37.875025","-5.620105","sportium","#7984ee"
"dataira3589","Avda. Nuestra señora del Valle, 28: Sportium en Salón Eurolenz Ecija","37.554296","-5.081239","sportium","#7984ee"
"dataira3590","Avenida de la Paz, 87: Sportium en Salón Eurolenz La Carlota","37.668339","-4.933343","sportium","#7984ee"
"dataira3591","Avda de Europa 63: Sportium en Salón Europa","36.702183","-4.446485","sportium","#7984ee"
"dataira3592","C/ Santo Tomás de Aquino esq C/ de Torepalma: Sportium en Salón Fashion","37.457453","-3.921088","sportium","#7984ee"
"dataira3593","C/ Santa Ana, 19: SPORTIUM EN SALÓN FERRARI II","40.2436462999999","-3.7655769","sportium","#7984ee"
"dataira3594","Avinguda del General Luque, 76: Sportium en Salón FGB Inca II","39.719059","2.908479","sportium","#7984ee"
"dataira3595","Carrer Bas, esquina Ronda d´es Port: SPORTIUM EN SALÓN FGB MANACOR","39.564517","3.217153","sportium","#7984ee"
"dataira3596","C/ Millán de Priego 24: Sportium en Salón Flamingo","37.771966","-3.792054","sportium","#7984ee"
"dataira3597","c/ Cesáreo Alierta, 91: SPORTIUM EN SALÓN FLAMINGO","41.6391785","-0.8708049","sportium","#7984ee"
"dataira3598","Avda. Cosculluela, 9: SPORTIUM EN SALON FLAMINGO EJEA","42.1259","-1.138557","sportium","#7984ee"
"dataira3599","c/ La Legión esq calle Salamanca: SPORTIUM EN SALÓN FORTUNA","38.1135464","-1.3068671","sportium","#7984ee"
"dataira3600","Crta. de Llidia, 88 bajo: SPORTIUM EN SALÓN FREEPLAY (BURJASSOT)","39.5110868","-0.4154545","sportium","#7984ee"
"dataira3601","Avda. Pesset Aleixandre, 121: SPORTIUM EN SALÓN FREEPLAY (VALENCIA)","39.4894677","-0.3850776","sportium","#7984ee"
"dataira3602","c/ Luis Sauquillo, 57: SPORTIUM EN SALON FUENCASINO","40.281773","-3.797589","sportium","#7984ee"
"dataira3603","c/ Florida, 9, esquina c/ Almudena: SPORTIUM EN SALON GALERA BENIDORM","38.5437994","-0.1356653","sportium","#7984ee"
"dataira3604","C/ Francesc Macià, 44: SPORTIUM EN SALÓN GAMES & COFFÉE","41.5941846","2.2855376","sportium","#7984ee"
"dataira3605","C/ Fontanella, 11: SPORTIUM EN SALÓN GAMING FONTANELLA","41.3879576","2.1721849","sportium","#7984ee"
"dataira3606","C/ Pelai, 1: SPORTIUM EN SALÓN GAMING PELAI","41.3860028","2.1654005","sportium","#7984ee"
"dataira3607","Rda. Sant Pau, 73: SPORTIUM EN SALÓN GAMING SANT PAU","41.3781828","2.1635308","sportium","#7984ee"
"dataira3608","Crta. de Sants, 72: SPORTIUM EN SALÓN GAMING SANTS","41.3754648","2.1372793","sportium","#7984ee"
"dataira3609","Via Laietana, 19: SPORTIUM EN SALÓN GAMING VIA LAIETANA","41.3836168","2.1788134","sportium","#7984ee"
"dataira3610","C/ Villarroel, 195: SPORTIUM EN SALÓN GAMING VILLARROEL","41.3893697","2.1508556","sportium","#7984ee"
"dataira3611","C/ Gaudi, 13: SPORTIUM EN SALÓN GAUDI","41.4053179","2.1742657","sportium","#7984ee"
"dataira3612","Paseo Germanías, 25: SPORTIUM EN SALÓN GERMANÍAS","38.965502","-0.183639","sportium","#7984ee"
"dataira3613","c/ Arenal, 6: SPORTIUM EN SALÓN GOLDEN CASTLE","38.859229","-5.6250301","sportium","#7984ee"
"dataira3614","C/ Bassegoda, 1: SPORTIUM EN SALÓN GOLDEN NUMBERS BASSEGODA","41.3752197","2.1260612","sportium","#7984ee"
"dataira3615","Avda. Dels Banys, 10 / Pssg Garbi, 165: SPORTIUM EN SALÓN GOLDEN NUMBERS CASTELLDEFELS","41.266762","1.971297","sportium","#7984ee"
"dataira3616","Paseo Fabra i Puig, 111: SPORTIUM EN SALÓN GOLDEN NUMBERS FABRA I PUIG","41.4300135","2.1819565","sportium","#7984ee"
"dataira3617","Crta. del Far de l'Empordà, s/n (local C): SPORTIUM EN SALÓN GOLDEN NUMBERS FIGUERES","42.2648447","2.9635791","sportium","#7984ee"
"dataira3618","C/ Joaquim Valls, 103: SPORTIUM EN SALÓN GOLDEN NUMBERS JOAQUIM VALLS","41.4445006","2.1785082","sportium","#7984ee"
"dataira3619","Rda. Universitat, 14: SPORTIUM EN SALÓN GOLDEN NUMBERS RDA. UNIVERSITAT","41.3865115","2.1671657","sportium","#7984ee"
"dataira3620","Av. Diagonal, 3 (C.C. Diagonal Mar): SPORTIUM EN SALÓN GOLDEN PARK C.C. DIAGONAL MAR","41.4106928","2.2176366","sportium","#7984ee"
"dataira3621","Avda. Diagonal 208, local 204 (C.C. Glòries): SPORTIUM EN SALÓN GOLDEN PARK C.C. GLÒRIES","41.404765","2.191903","sportium","#7984ee"
"dataira3622","Rambla de Sabadell, 119: SPORTIUM EN SALÓN GOLDEN PARK CENTRIC","41.5427346","2.1110001","sportium","#7984ee"
"dataira3623","C.C. Cornellà Ctra. D'Esplugues, 1-19 Local MC04: SPORTIUM EN SALÓN GOLDEN PARK CORNELLA","41.357525","2.066268","sportium","#7984ee"
"dataira3624","Pol. Ind. Sta. Margarida II Edif, 7, Locales 7 A (C.C. Park Vallès): SPORTIUM EN SALÓN GOLDEN PARK PARK VALLÈS","41.545955","2.02484","sportium","#7984ee"
"dataira3625","C/ Pelai, 56: SPORTIUM EN SALÓN GOLDEN PARK PELAI","41.3853227","2.1691632","sportium","#7984ee"
"dataira3626","C.C. Espai Girones, C/ dels Carlins: SPORTIUM EN SALÓN GOLDEN PARK SALT","41.966321","2.7815688","sportium","#7984ee"
"dataira3627","C.C. Eroski: SPORTIUM EN SALÓN GOLDEN PARK SANT CUGAT","41.4825624","2.0532936","sportium","#7984ee"
"dataira3628","C/ Sant Pere, 5: SPORTIUM EN SALÓN GOLDEN PARK SOL","41.5454217","2.1088376","sportium","#7984ee"
"dataira3629","Travesera de Gràcia, 48: SPORTIUM EN SALÓN GOLDEN PARK TRAVESSERA ","41.3955525","2.1489131","sportium","#7984ee"
"dataira3630","Avenida Príncipe Felipe, 53: Sportium en Salón Granada","37.717921","-3.969522","sportium","#7984ee"
"dataira3631","C/ Just Marlés, 54 esquina C/ Oliva: SPORTIUM EN SALÓN HAPPY DAY 2 LLORET DE MAR","41.7003491","2.8427316","sportium","#7984ee"
"dataira3632","Avda. Ramón y Cajal, 40: SPORTIUM EN SALÓN HISPANIA JUEGOS (YUNCOS)","40.083976","-3.867639","sportium","#7984ee"
"dataira3633","Plaça d'Espanya, 32: Sportium en Salón Inca","39.721152","2.910037","sportium","#7984ee"
"dataira3634","C/ Ángel Lozano, 10, bajo: SPORTIUM EN SALÓN IRIS ESCOLANO","38.345921","-0.488216","sportium","#7984ee"
