company,name,address,lat,lng,postal_code,locality,adm4,adm1,country
sportium,SPORTIUM  ALCALÁ REYES CATOLICOS,"C/ Miguel Angel, 7",40.4747904,-3.3779161,28802,Alcala de Henares,Alcalá de Henares,Community of Madrid,Spain
sportium,SPORTIUM MÓSTOLES ALFONSO XII,"Avda. Alfonso XII, 43 / esquina Rio Genil, 21",40.5038951,-3.5319488,28860,Paracuellos de Jarama,Paracuellos de Jarama,Community of Madrid,Spain
sportium,SPORTIUM RETAMAS,C/ Los Lilos.6 Bis c/v Av Retamas,40.338174,-3.834899,28922,Alcorcón,Alcorcón,Community of Madrid,Spain
sportium,SPORTIUM VILLALBA LOLA GAOS,"c/ Lola Gaos, 13",40.6463940999999,-3.9941906,28400,Collado Villalba,Collado Villalba,Community of Madrid,Spain
sportium,SPORTIUM MORALZARZAL,"C/Anton, 1",40.32735,-3.86355,28933,Móstoles,Móstoles,Community of Madrid,Spain
sportium,SPORTIUM RAIMUNDO FERNANDEZ VILLAVERDE,"c/ Raimundo Fernandez Villaverde, 34",40.3457219,-3.7072681,28021,Madrid,Madrid,Community of Madrid,Spain
sportium,SPORTIUM SAN FERNANDO II,"C/ Mejorada, 4",40.5411001,-3.6122258,28703,San Sebastián de los Reyes,San Sebastián de los Reyes,Community of Madrid,Spain
sportium,SPORTIUM  SILVER CBA,"C/ Capitán Blanco Argibay, 101",40.403072,-3.6758129,28007,Madrid,Madrid,Community of Madrid,Spain
sportium,SPORTIUM SAN ANDRÉS,"C/Albino Hernandez, 36",40.4568376,-3.6787333,28016,Madrid,Madrid,Community of Madrid,Spain
sportium,SPORTIUM EN SANTA EUGENIA,"Avda. de Santa Eugenia, 29",40.3807844,-3.7408663,28025,Madrid,Madrid,Community of Madrid,Spain
sportium,SPORTIUM EN BERROCAL,"C/Berrocal, 9",40.4287177,-3.6262489,28037,Madrid,Madrid,Community of Madrid,Spain
sportium,SPORTIUM  PLAZA DE CARABANCHEL,"Plaza de Carabanchel, 4",40.3953182,-3.7102199,28019,Madrid,Madrid,Community of Madrid,Spain
sportium,SPORTIUM EN JUEGO AZAR CASINO FORTUNA,"Avda. de la Libertad, 17",40.4067083,-3.692611,28045,Madrid,Madrid,Community of Madrid,Spain
sportium,SPORTIUM  SIMANCAS,"C/ Zumel, 6-8",40.3868932,-3.6399611,28018,Madrid,Madrid,Community of Madrid,Spain
sportium,SPORTIUM  ANTONIO LOPEZ,"c/ Antonio Lopez, 49",40.395265," -3.710188",,,,,None
sportium,SPORTIUM  MENDEZ ALVARO,"c/ Mendez Alvaro, 6",40.4714421,-3.6497693,28043,Madrid,Madrid,Community of Madrid,Spain
sportium,SPORTIUM  MIGUEL HERNANDEZ,"C/Coin, 9",40.3807821,-3.7031705,28026,Madrid,Madrid,Community of Madrid,Spain
sportium,SPORTIUM MOSTOLES VIOLETA,"c/ Violeta, 19 local 2C",40.2402545,-3.7694343,28981,Parla,Parla,Community of Madrid,Spain
sportium,SPORTIUM  TORREJON MADRID,"c/ Madrid, 28",40.5682543,-3.9173052,28250,,Torrelodones,Community of Madrid,Spain
sportium,SPORTIUM  ORCASITAS,"c/ Gran Avenida, 35",40.467177,-3.69269319999999,28029,Madrid,Madrid,Community of Madrid,Spain
sportium,SPORTIUM  PINAR DEL REY,"c/ Lope de Hoyos, 476",40.34144,-3.68742,28021,Madrid,Madrid,Community of Madrid,Spain
sportium,SPORTIUM  CRISTO DE LA VICTORIA,"c/ Cristo de la Victoria, 88",40.3963313,-3.6633135,28038,Madrid,Madrid,Community of Madrid,Spain
sportium,SPORTIUM  VILLAVICIOSA,"c/ Cueva de la Mora, local 6/2",35.2942399999999,-2.940906,52001,Melilla,Melilla,Melilla,Spain
sportium,SPORTIUM  AVDA. BERLIN,"Avda. Belin, 13",40.26517,-3.742,28947,,Fuenlabrada,Community of Madrid,Spain
sportium,SPORTIUM ARROYOMOLINOS,"c/ Castañeras, 38 Local 7",40.274967,-3.919919,28939,Arroyomolinos,Arroyomolinos,Community of Madrid,Spain
sportium,SPORTIUM  AVENIDA DE ASTURIAS,"c/ Cedros, 3",40.4066376,-3.6074238,28032,Madrid,Madrid,Community of Madrid,Spain
sportium,SPORTIUM VILLANUEVA DE LA CAÑADA,"c/ Luna, 1",35.2830032,-2.9396117,52006,Melilla,Melilla,Melilla,Spain
sportium,SPORTIUM EN CIEMPOZUELOS,"c/ Jerónimo del Moral, 4",40.159911,-3.618838,28350,Ciempozuelos,Ciempozuelos,Community of Madrid,Spain
sportium,SPORTIUM EL ALAMO,"c/ Escuelas, 42",40.2830046,-3.7973147,28944,Fuenlabrada,Fuenlabrada,Community of Madrid,Spain
sportium,SPORTIUM  SAN CRISTOBAL,"c/ Rocafort, 20 L20",40.4773289,-3.64543979999999,28033,Madrid,Madrid,Community of Madrid,Spain
sportium,SPORTIUM VILLAJIMENA,C/ Villajimena 18,40.3888721,-3.7309583,28019,Madrid,Madrid,Community of Madrid,Spain
sportium,SPORTIUM MÓSTOLES PINTOR VELAZQUEZ,"c/ Pintor Velazquez, 75",40.320527,-3.87991,28935,Móstoles,Móstoles,Community of Madrid,Spain
sportium,SPORTIUM EN SANTA VIRGILIA,"c/ Santa Virgilia, 1",40.473398,-3.8730335,28220,Majadahonda,Majadahonda,Community of Madrid,Spain
sportium,Sportium en Salón 24h,"c/ Efebo, 8 Pol. Industrial de Antequera",37.029214,-4.534448,29200,Antequera,Antequera,Andalusia,Spain
sportium,Sportium en Salon de Juego La Palma,"Calle Terraza, 65",36.428143,-5.145646,29680,Estepona,Estepona,Andalusia,Spain
sportium,Sportium en Salon de Juego La Terraza,"Calle Terraza, 23",36.426317,-5.145131,29680,Estepona,Estepona,Andalusia,Spain
sportium,Sportium en Salón de Juego Las Vegas,"Calle San Roque, 23",36.422065,-5.149560,29680,Estepona,Estepona,Andalusia,Spain
sportium,Sportium en Salón de Juego New York,"Calle San Roque, 42",36.420927,-5.150783,29680,Estepona,Estepona,Andalusia,Spain
sportium,Sportium en Salón La Brisa (Ymer II),"c/ Miguel de Cervantes, 4",36.538673,-4.622691,29640,Fuengirola,Fuengirola,Andalusia,Spain
sportium,Sportium en Salon La Esquina (Ymer I),"c/ de la Hoz, 11",36.703578,-4.437619,29002,Málaga,Málaga,Andalusia,Spain
sportium,CASINO MARBELLA,"Hotel H10 Andalucía Plaza, Autovía A-7, Km. 174",36.488429,-4.961544,29660,Marbella,Marbella,Andalusia,Spain
sportium,Sportium en Salón de Juego Macao,"Calle Pio Baroja, 5",36.367702,-5.227435,29692,San Luis de Sabinillas,Manilva,Andalusia,Spain
sportium,Sportium en SALON ABACO,"Camino Viejo de Málaga, 1",36.773354,-4.103631,,Vélez-Málaga,Vélez-Málaga,Andalusia,Spain
sportium,SALON FUENCOIN,"Calle Sevilla, 1",36.539968,-4.629663,29640,Fuengirola,Fuengirola,Andalusia,Spain
sportium,Salón de juegos Punters,Avda. Rotary Internacional local 33,36.488759,-4.955084,29660,Marbella,Marbella,Andalusia,Spain
sportium,Salón de Juegos El Azar,"Calle Almansa, 14",36.719175,-4.428971,29007,Málaga,Málaga,Andalusia,Spain
sportium,SPORTIUM EN SALON DE JUEGOS DIAMANTE,"C/ Cámino de Suarez, 26",36.727696,-4.438912,29011,Málaga,Málaga,Andalusia,Spain
sportium,Sportium en Sala Marbella,C/ Ramón Gomez de la Serna s/n,36.509830,-4.893427,29602,Marbella,Marbella,Andalusia,Spain
sportium,Sportium en Salón Alameda,"Calle Alameda de Andalucía, 19",37.021331,-4.564781,29200,Antequera,Antequera,Andalusia,Spain
sportium,Sportium en Sala Torremolinos,"Avda. Carlota Alessandri, 106",36.613214,-4.504515,29620,Torremolinos,Torremolinos,Andalusia,Spain
sportium,Sportium en Sala Fuengirola,Paseo Marítimo s/n,36.537353,-4.621919,29640,Fuengirola,Fuengirola,Andalusia,Spain
sportium,Salon de Juegos Osorio,Calle Pepe Osorio 39,36.484314,-4.986397,29670,San Pedro de Alcántara,Marbella,Andalusia,Spain
sportium,Sportium en Salón Triple 7,Calle del Mar 35,36.741010,-4.094093,29740,Torre del Mar,Vélez-Málaga,Andalusia,Spain
sportium,Sportium en SALON DE JUEGOS VICTORY SALONES 525,Avda. Velazquez 17-19,36.699480,-4.445958,29003,Málaga,Málaga,Andalusia,Spain
sportium,SPORTIUM EN SALON DE JUEGOS VICTORY SALONES,Calle Hilera 6,36.718021,-4.428987,29007,Málaga,Málaga,Andalusia,Spain
sportium,Sportium en Salon de Juegos Costabella,"Calle Carlos Mackintosh, 4",36.508373,-4.885325,29602,Marbella,Marbella,Andalusia,Spain
sportium,Sportium en Salón de Juegos Casino Park Nerja,"Plaza de la Ermita, 27",36.747787,-3.879329,29780,Nerja,Nerja,Andalusia,Spain
sportium,Sportium en Salón de Juegos Casino Park Torre del Mar,Avda. de Andalucia 141,36.738474,-4.100032,29740,Torre del Mar,Vélez-Málaga,Andalusia,Spain
sportium,Sportium en Salon de Juegos Villega,Avenida de la Fuensanta 76,36.769770,-4.707910,29560,Pizarra,Pizarra,Andalusia,Spain
sportium,SPORTIUM en SALON DE JUEGOS VICTORY SALONES,"Calle Brahms, 3",36.694519,-4.450925,29004,Málaga,Málaga,Andalusia,Spain
sportium,SPORTIUM en BINGO MAGALLANES,"Calle Magallanes, 18",36.511192,-4.876926,29603,Marbella,Marbella,Andalusia,Spain
sportium,SPORTIUM en BINGO FUENGIROLA,Calle Miguel Bueno s/n,36.543287,-4.628637,29640,Fuengirola,Fuengirola,Andalusia,Spain
sportium,SPORTIUM en Salón de Juegos Nevada III,Plaza Reyes Católicos,36.782382,-4.107526,,Vélez-Málaga,Vélez-Málaga,Andalusia,Spain
sportium,Sportium en Salón de Juegos Nevada I,"Calle Gallito, 10",36.695160,-4.452768,29004,Málaga,Málaga,Andalusia,Spain
sportium,Sportium en Salon de Juegos Trapiche,Camino del Trapiche 4 - 6,36.515574,-4.887172,29601,Marbella,Marbella,Andalusia,Spain
sportium,Sportium en Salon de Juegos La Bola,Calle Espinel 105 local 4,36.745713,-5.160281,29400,Ronda,Ronda,Andalusia,Spain
sportium,Sportium en Salón La Mina,"Calle Arroyo Hondo, 36",36.777622,-4.105202,,Vélez-Málaga,Vélez-Málaga,Andalusia,Spain
sportium,Sportium en Cass No,"C/ Ribera, Casa Ra, Local 9",36.488454,-4.951150,29660,Marbella,Marbella,Andalusia,Spain
sportium,Sportium en Salón de Juegos Nevada II,"C/ Camino de Suarez, 63",36.727964,-4.440383,29010,Málaga,Málaga,Andalusia,Spain
sportium,SPORTIUM en SALÓN SÁBORA,"C/ Emilio Lopez Cerezo, 5",36.711041,-4.437161,29006,Málaga,Málaga,Andalusia,Spain
sportium,Sportium en Salón Europa,Avda de Europa 63,36.702183,-4.446485,29003,Málaga,Málaga,Andalusia,Spain
sportium,Sportium en Salón La Mina Norte,"Calle Cruz Verde,86",36.787731,-4.110920,,Vélez-Málaga,Vélez-Málaga,Andalusia,Spain
sportium,Sportium en Salón Alazar,"C/ Isabel Manoja, 14",36.624044,-4.501843,29620,Torremolinos,Torremolinos,Andalusia,Spain
sportium,SPORTIUM en SALÓN TOKA MÁLAGA,"C/ Hermanos Lumiere, 35",36.692348,-4.464201,29004,Málaga,Málaga,Andalusia,Spain
sportium,Sportium en Salón de Juegos La Noria,"Avda. Manuel Agustín Heredia, 4",36.716239,-4.421264,29001,Málaga,Málaga,Andalusia,Spain
sportium,Sportium en Salón Estark 92,Avda. Carvajal 45,36.570094,-4.593565,29640,Fuengirola,Fuengirola,Andalusia,Spain
sportium,Sportium en Salón Las Vegas II,"Plaza Concordia, bajo 3º izquierda",36.518140,-4.878090,29603,Marbella,Marbella,Andalusia,Spain
sportium,Sportium en Salón de Juegos Trebolplus,"Bulevar de la Cala, Edificio Cala del Sol local B-9",36.505166,-4.678362,29649,La Cala de Mijas,Mijas,Andalusia,Spain
sportium,Sportium en Salón de Juegos 777,Avda. de Andalucia 66,36.733883,-4.612831,29580,Estacion de Cartama,Cártama,Andalusia,Spain
sportium,Sportium en Salon de Juegos Las Palmeras,Avda. Reina Sofia 19,36.662999,-4.751594,29100,Coín,Coín,Andalusia,Spain
sportium,Sportium en Salón Cauca,"c/ Juan Carlos I, 5",36.662669,4.562975,,Idjeur,,Tizi Ouzou Province,Algeria
sportium,Sportium en Salón Montecarlo,"Av. Ramón y Cajal, 16",36.542518,-4.621774,29640,Fuengirola,Fuengirola,Andalusia,Spain
sportium,Sportium en Salón Montecarlo (Marbella),"Avda Ricardo Soriano, 3",36.509422,-4.887079,29601,Marbella,Marbella,Andalusia,Spain
sportium,Sportium en Salón de juego Los Naranjos,C/ Real 15,36.931860,-4.681876,29240,Valle de Abdalajís,Valle de Abdalajís,Andalusia,Spain
sportium,SPORTIUM en SALON CAUCA (ALAMEDA PRINCIPAL),"C/ Alameda Principal, 17",36.717410,-4.422338,29001,Málaga,Málaga,Andalusia,Spain
sportium,SPORTIUM en SALON DE JUEGOS MONTECARLO (HEROE DE SOSTOA),C/ Heroe de Sostoa 69,36.706797,-4.436615,29002,Málaga,Málaga,Andalusia,Spain
sportium,SPORTIUM en SALON CAUCA (PACO MIRANDA),C/ Paco Miranda 20,36.730958,-4.416583,29013,Málaga,Málaga,Andalusia,Spain
sportium,SPORTIUM EN SALÓN FORTUNA,c/ La Legión esq calle Salamanca,38.1135464,-1.3068671,30600,Region of Murcia,Archena,Region of Murcia,Spain
sportium,SPORTIUM EN SALÓN LA VEGAS,"c/ Marqués de Montemar, 26",35.28913,-2.93632,52004,Melilla,Melilla,Melilla,Spain
sportium,SPORTIUM EN SALON BERNAL ,"c/ General O'Donnell, 14",35.2765038,-2.9409896,52006,Melilla,Melilla,Melilla,Spain
sportium,SPORTIUM EN SALON ZAFIRO,"Avda. Juan Carlos I, nº 35",37.411921,-1.5741069,30880,Region of Murcia,Águilas,Region of Murcia,Spain
sportium,SPORTIUM EN BINGO RUSADIR,"Puerto Deportivo Noray, local 24-25",37.9765413,-1.2194452,30837,Region of Murcia,Alcantarilla,Region of Murcia,Spain
sportium,SPORTIUM EN TOKA CARAVACA,C/ Juan Carlos I,38.102676," -1.865080",,,,,None
sportium,SPORTIUM EN SALÓN RESERVA,"C/ Cartagena de Indias, s/n",38.0839408,-1.2700659,30562,Region of Murcia,Ceutí,Region of Murcia,Spain
sportium,SPORTIUM EN SALÓN EL SITIO,C/ Doctor Manuel Bernal,37.6311518,-0.720023699999999,30370,Region of Murcia,Cartagena,Region of Murcia,Spain
sportium,SPORTIUM EN SALÓN ARCO IRIS,"Avda. Europa, 1",38.0558484,-1.2136194,30500,Region of Murcia,Molina de Segura,Region of Murcia,Spain
sportium,SPORTIUM EN LAS TORRES,"Avda. Juan Carlos I, 101 (Ed. Pablo Rabal)",38.0562733999999,-1.2161493,30500,Region of Murcia,Molina de Segura,Region of Murcia,Spain
sportium,SPORTIUM EN SALÓN MOLINA I,Avda. de Granada 23,38.102899,-1.865311,30400,Region of Murcia,Caravaca de la Cruz,Region of Murcia,Spain
sportium,SPORTIUM EN MOLINA II,"Avda. de Madrid, 18",42.8060085,-1.6736017,31008,Pamplona,Pamplona,Navarre,Spain
sportium,SPORTIUM EN FORTUNA,"C/ Narciso Yepes, 33 (Esq. C/ José Luis Castillo Puche s/n)",37.68029,-1.69341,30800,Region of Murcia,Lorca,Region of Murcia,Spain
sportium,SPORTIUM EN BLANCA,"C/ Gran Vía, 26",37.6062017,-0.9828697,30203,Region of Murcia,Cartagena,Region of Murcia,Spain
sportium,SPORTIUM EN CAFETERÍA CID,"C/ Tierno Galván, 6",37.606237," -0.983003",,,,,None
sportium,SPORTIUM EN CAFETERÍA LA BOLERA,"Avda. Gran Vía, 11-12",38.09864,-1.236691,30564,Region of Murcia,Lorquí,Region of Murcia,Spain
sportium,SPORTIUM EN SALÓN LAS VEGAS,"C/ Cartagena, 44",38.1790917999999,-1.374199,30540,Region of Murcia,Blanca,Region of Murcia,Spain
sportium,SPORTIUM EN SALÓN LORQUÍ,"C/ Rio Segura 5, s/n",38.0330805,-1.4969721,30170,Region of Murcia,Mula,Region of Murcia,Spain
sportium,SPORTIUM EN SALÓN TORREAGÜERA,"C/ Huerto San Blas, 39 (Urb. Montegrande)",42.0818472,-1.8042462,31592,Cintruénigo,Cintruénigo,Navarre,Spain
sportium,SPORTIUM EN SALÓN ARCHENA,"Camino de los Valientes, 47",37.6083685,-0.9857871,30204,Region of Murcia,Cartagena,Region of Murcia,Spain
sportium,SPORTIUM EN MULA II,C/ Poetisa Eladia Bautista Patier,42.8092847,-1.6580111,31008,Pamplona,Pamplona,Navarre,Spain
sportium,SPORTIUM EN SALÓN CEUTÍ,"c/ Sebastian El Cano, s/n",38.084277,-1.273906,30562,Region of Murcia,Ceutí,Region of Murcia,Spain
sportium,SPORTIUM EN SALÓN DE JUEGOS VIDEMUR ALCANTARILLA,"Ctra. Torres de Cotillas, 3",38.1026787,-1.8650906,30400,Region of Murcia,Caravaca de la Cruz,Region of Murcia,Spain
sportium,SPORTIUM EN CASINO PARK MILUZE,"C/ Miluze, 6",42.0647701,-1.6027948,31500,Tudela,Tudela,Navarre,Spain
sportium,SPORTIUM EN PIO XII,"Avda. Pío XII, 19",42.052664,-1.5974644,31500,Tudela,Tudela,Navarre,Spain
sportium,SPORTIUM CINTRUENIGO,"Avenida La Estación, 15 bajo",39.1250616,-0.4462448,46740,Carcaixent,Carcaixent,Valencian Community,Spain
sportium,SPORTIUM EN SALÓN DORADO PASEO PAMPLONA,"Paseo de Pamplona, 22",41.3750533,2.1466084,08014,Barcelona,Barcelona,Catalonia,Spain
sportium,SPORTIUM EN SALÓN DORADO AVENIDA ZARAGOZA,"Avda. Zaragoza, 72",40.3700550999999,-3.7058783,28041,Madrid,Madrid,Community of Madrid,Spain
sportium,SPORTIUM EN SALÓN ESTRELLA PARK (VIACAMBRE),"C/ Do Paseo, 30 (Galerias Viacambre)",42.3405034,-7.86436529999999,32003,Ourense,Ourense,Galicia,Spain
sportium,SPORTIUM EN SALÓN MOURE,"Avda. Caldas, 29",42.3485472,-7.87056919999999,32001,Ourense,Ourense,Galicia,Spain
sportium,SPORTIUM EN BARBADÁS,"Avda. de Celanova, 54",42.317343,-7.882471,32002,,Barbadás,Galicia,Spain
sportium,SPORTIUM en SALON DE JUEGOS VERIN,"C/ Hermanos Moreno, 23",41.937756,-7.433637,32600,Verín,Verín,Galicia,Spain
sportium,SPORTIUM EN CLUB DE APUESTAS 70,"c/ Simón Nieto, 18",42.0158417,-4.5410286,34005,Palencia,Palencia,Castile and León,Spain
sportium,SPORTIUM CIRILO TEJERINA,"C/ Cirilo Tejerina, 10 ",42.0070848,-4.52988599999999,34002,Palencia,Palencia,Castile and León,Spain
sportium,SPORTIUM EN CASINO LA TOJA,"C/ Don Pedro, s/n",42.4865451,-8.84963,36991,,O Grove,Galicia,Spain
sportium,SPORTIUM en ESTRELLA PARK (URZAIZ),"C/ Urzaiz, 8",42.2355954,-8.7200071,36203,Vigo,Vigo,Galicia,Spain
sportium,SPORTIUM EN ESTRELLA PARK (VIALIA),"C/ Ramón Otero Pedrayo (Estación Vialia, Local 100)",42.421927," -8.635972",,,,,None
sportium,SPORTIUM EN SALÓN ESTRELLA PARK (TRAVESIA),"c/ Travesia, 202 CC Travesia",42.243368,-8.6959686,36207,Vigo,Vigo,Galicia,Spain
sportium,SPORTIUM EN SALON ESTRELLA PARK PONTEVEDRA,"Avenida de Vigo, 6",42.4272986,-8.6413516,36003,Pontevedra,Pontevedra,Galicia,Spain
sportium,SPORTIUM EN SALÓN SOL PARK (VIGO),"Avda. de Madrid, s/n (estación de bus)",42.2242603,-8.7092992,36205,Vigo,Vigo,Galicia,Spain
sportium,SPORTIUM EN SALÓN SOL PARK (VILAGARCIA),"C/ San Roque, 6",42.5944688,-8.7632547,36600,Vilagarcía de Arousa,Vilagarcía de Arousa,Galicia,Spain
sportium,SPORTIUM EN SALÓN SOL PARK (LALÍN),"C/ Carballeira da Botica, 5. C.C. Pontiñas (Local 28B)",42.66375,-8.120056,36500,,Lalín,Galicia,Spain
sportium,SPORTIUM EN VAMOS A CLASE,"C/ Torrecedeira, 94",42.2257739,-8.7351755,36208,Vigo,Vigo,Galicia,Spain
sportium,SPORTIUM EN SALÓN LA BOLA,"C/ Urzaiz, 112",42.2318536999999,-8.70993249999999,36204,Vigo,Vigo,Galicia,Spain
sportium,SPORTIUM EN THE GAMES,"C/ Gran Vía, 180",42.2208439,-8.7307709,36211,Vigo,Vigo,Galicia,Spain
sportium,SPORTIUM EN PORRIÑO,"C/ Codesal, 16 (Bajo)",42.1604732,-8.6183854,36400,O Porriño,O Porriño,Galicia,Spain
sportium,SPORTIUM EN CANGAS,"c/ Rúa Redondela, 5",42.266121,-8.779453,36940,Cangas,Cangas,Galicia,Spain
sportium,SPORTIUM CALDAS,"Rúa Loureiros, 14 Puerta B",42.605147,-8.642119,36650,Caldas de Reis,Caldas de Reis,Galicia,Spain
sportium,Sportium en Salón La Bola Travesía,"C/ Travesía de Vigo, 117",42.239773,-8.703530,36206,Vigo,Vigo,Galicia,Spain
sportium,SPORTIUM en RECINTO DEPORTIVO ARENGA,"Camiño da Devesa, 1",42.216936,-8.712908,36214,Vigo,Vigo,Galicia,Spain
sportium,SPORTIUM EN SALÓN TOKA PICADILLY,"C/ Torres Villarroel, nº1 ",40.970436,-5.663639,37006,Salamanca,Salamanca,Castile and León,Spain
sportium,SPORTIUM EN TOKA RULETA DE LA FORTUNA,"Avda Portugal, 59",40.9711866,-5.6585101,37005,Salamanca,Salamanca,Castile and León,Spain
sportium,SPORTIUM EN SALON DE JUEGOS MAGISC STAR STA. MARTA,"Paseo Bajada del Rio, 6",40.951301,-5.6260995,37900,Santa Marta de Tormes,Santa Marta de Tormes,Castile and León,Spain
sportium,SPORTIUM EN SALON DE JUEGOS MAGIC STAR PIZARRALES,"Carretera de Ledesma, 152-156",40.9793711,-5.6757196,37006,Salamanca,Salamanca,Castile and León,Spain
sportium,SPORTIUM SALÓN DE JUEGOS MAGIC STAR GUIJUELO,"c/ Juan Carlos I, 6",40.5701433,-5.6791304,37778,Campillo de Salvatierra,Guijuelo,Castile and León,Spain
sportium,SPORTIUM ALBA DE TORMES,"c/ Carlos III, 14",40.8277271,-5.5123612,37800,Alba de Tormes,Alba de Tormes,Castile and León,Spain
sportium,SPORTIUM CIUDAD RODRIGO,"Avda. de España, 30",40.6031696,-6.53160989999999,37500,Ciudad Rodrigo,Ciudad Rodrigo,Castile and León,Spain
sportium,SPORTIUM en SALÓN DE JUEGOS MAGIC STAR BRACAMONTE,"C/ Isabel la Católica, 20",40.902263,-5.198713,37300,Peñaranda de Bracamonte,Peñaranda de Bracamonte,Castile and León,Spain
sportium,Sportium Béjar,"C/ Gerona, 20",40.385857,-5.761520,37700,Béjar,Béjar,Castile and León,Spain
sportium,SPORTIUM EN SALÓN PUNTO ZERO (ALCAMPO TENERIFE),"Centro Comercial Alcampo, local 6",28.463743,-16.305223,38108,San Cristóbal de La Laguna,San Cristóbal de La Laguna,Canary Islands,Spain
sportium,SPORTIUM EN BINGO CANARIAS,"C/ Imeldo Seris, 9",28.4654166,-16.2483976,38003,Santa Cruz de Tenerife,Santa Cruz de Tenerife,Canary Islands,Spain
sportium,SPORTIUM EN SALÓN NEW CITY ARONA,Avda Rafael Puig 36. Parque Santiago Local 52. Playas de las Americas,28.0601338,-16.7333426,38660,Playa de las Américas,Arona,Canary Islands,Spain
sportium,SPORTIUM EN  NEW CITY,"Avenida Trinidad, 37",28.484563,-16.316791,38204,San Cristóbal de La Laguna,San Cristóbal de La Laguna,Canary Islands,Spain
sportium,SPORTIUM EN MANHATTAN SUR," Avda de los Pueblos C.C San Eugenio, local 59. ",28.077511,-16.731902,38660,Costa Adeje,Adeje,Canary Islands,Spain
sportium,SPORTIUM EN WINNIT CASTILLO,Calle Castillo nº60 y 62,28.4669864,-16.2494745,38002,Santa Cruz de Tenerife,Santa Cruz de Tenerife,Canary Islands,Spain
sportium,SPORTIUM EN TANIMARA,Calle Castillo nº82,28.4669804,-16.2496742,38002,Santa Cruz de Tenerife,Santa Cruz de Tenerife,Canary Islands,Spain
sportium,SPORTIUM EN LA PAZ,"calle Rambla de La Cruz, nº1",28.4712024,-16.2569814,38004,Santa Cruz de Tenerife,Santa Cruz de Tenerife,Canary Islands,Spain
sportium,SPORTIUM EN TOP LAGUNA,"Calle Manuel de Ossuna, 56",28.48974," -16.320613",,,,,None
sportium,SPORTIUM EN MANHATAN,calle Nuñez de La Peña nº2,28.490177,-16.31743,38201,San Cristóbal de La Laguna,San Cristóbal de La Laguna,Canary Islands,Spain
sportium,SPORTIUM EN TROPICANA,"Calle Blanco, nº2",28.415361,-16.5503867,38400,Puerto de la Cruz,Puerto de la Cruz,Canary Islands,Spain
sportium,SPORTIUM EN CRISTIANOS 1,"Avda Los Playeros, 48. Los Cristianos- Arona",28.0512598,-16.7185548,38650,Los Cristianos,Arona,Canary Islands,Spain
sportium,SPORTIUM EN FAÑABE,Centro Comercial Sun Beach. Local LF-1-2-3,28.0856962,-16.735412,38660,Costa Adeje,Adeje,Canary Islands,Spain
sportium,SPORTIUM EN FLAMINGO TENERIFE,Costa Torviscas Loca 2.1.C,28.0833897,-16.7312158,38660,Costa Adeje,Adeje,Canary Islands,Spain
sportium,SPORTIUM EN VERONICA,"Avda. Rafael Puig Llivina Centro Comercial Veronica II, Locales18.17  Playa de Las Américas",28.066195," -16.732239",,,,,None
sportium,SPORTIUM EN WENDY,"Calle Martin Morales, Nº1, La Cuesta",28.46452,-16.28485,38320,San Cristóbal de La Laguna,San Cristóbal de La Laguna,Canary Islands,Spain
sportium,SPORTIUM EN MINI KASINO,"Avda. EL Paso, nº28",28.45882,-16.301459,38108,San Cristóbal de La Laguna,San Cristóbal de La Laguna,Canary Islands,Spain
sportium,SPORTIUM EN ACERINA,Avenida Islas Canarias esp. Calle Salvador 13,28.65109,-17.880579,38750,El Paso,El Paso,Canary Islands,Spain
sportium,SPORTIUM EN CRISTIANOS 2,Avda Juan Carlos 1º Centro Comercial Bahia Local 5-6. Los Cristianos. ,28.0483897,-16.7115837,38650,Los Cristianos,Arona,Canary Islands,Spain
sportium,SPORTIUM EN ALCALÁ,"Ctra Gral Alcalá 14, 16",28.18299,-16.815081,38687,,Guía de Isora,Canary Islands,Spain
sportium,SPORTIUM EN ALLART,"Calle Doctor Allart, nº9",28.4661436,-16.2484293,38003,Santa Cruz de Tenerife,Santa Cruz de Tenerife,Canary Islands,Spain
sportium,SPORTIUM EN GALAXIA,"Calle Heraclio Sanchez, nº23",28.4853109,-16.3158554,38204,San Cristóbal de La Laguna,San Cristóbal de La Laguna,Canary Islands,Spain
sportium,SPORTIUM EN FLAMINGO,"Avenida del Generalissimo, n18",28.4068163,-16.5518917,38400,Puerto de la Cruz,Puerto de la Cruz,Canary Islands,Spain
sportium,SPORTIUM EN BINGO CIUDAD DE LA LAGUNA,Ctra. General La Cuesta km 2.45,28.449221,-16.29445,38108,San Cristóbal de La Laguna,San Cristóbal de La Laguna,Canary Islands,Spain
sportium,SPORTIUM EN SAN ISIDRO,Avda. de Santa Cruz San Isidro,28.0833,-16.5632682,38611,San Isidro,Granadilla de Abona,Canary Islands,Spain
sportium,SPORTIUM EN JENNIFER,"c/ El Calvario, 7",28.3917993,-16.5227497,38300,La Orotava,La Orotava,Canary Islands,Spain
sportium,SPORTIUM EN SAN SEBASTIÁN,"C/ Virgen de Guadalupe, Plaza de las Americas. San Sebastián de la Gomera",28.090816,-17.109887,38800,San Sebastián de La Gomera,San Sebastián de La Gomera,Canary Islands,Spain
