"id","name","longitude","latitude","class","color"
"ense338","CEIP Beato Simón de Rojas","-3.863024899999999","40.3265367","ense","#ffa258"
"ense339","CEIP Antonio Hernández","-3.8699033","40.3309895","ense","#ffa258"
"ense340","CEIP Juan Pérez Villaamil","-3.8545157","40.3160692","ense","#ffa258"
"ense341","CEIP Antusana","-3.8799932","40.3148602","ense","#ffa258"
"ense342","CEIP Federico García Lorca","-3.8565072","40.3333119","ense","#ffa258"
"ense343","IES Felipe Trigo","-3.8808781","40.3207764","ense","#ffa258"
"ense344","CEIP Príncipe de Asturias","-4.015613399999999","40.7165365","ense","#ffa258"
"ense345","CEIP Carlos Ruiz","-4.0104156","40.2876765","ense","#ffa258"
"ense346","IES Carmen Martín Gaite","-4.4585253","40.3132525","ense","#ffa258"
"ense347","CEIPS Isabel la Católica","-4.25044","40.38861","ense","#ffa258"
"ense348","CEIP Juan de Goyeneche","-3.2439894","40.3603418","ense","#ffa258"
"ense349","CEIP Virgen de la Ribera Fund. Hnos. Pi Meco","-3.5319902","40.5090951","ense","#ffa258"
"ense350","CEIP Ciudad de Mérida","-3.770416","40.23157519999999","ense","#ffa258"
"ense351","CEIP Magerit","-3.77162","40.23008","ense","#ffa258"
"ense352","CEIP Virgen del Carmen","-3.7716678","40.2450258","ense","#ffa258"
"ense353","CEIP Ntra. Sra. del Castillo","-3.3563455","40.2326104","ense","#ffa258"
"ense354","CEIP Isabel la Católica","-3.7015779","40.2470228","ense","#ffa258"
"ense355","CEIP El Prado","-3.6922442","40.2481087","ense","#ffa258"
"ense356","CEIP Los Ángeles","-3.7844322","40.4013488","ense","#ffa258"
"ense357","CEIP Asunción de Ntra. Sra.","-3.8160707","40.43754029999999","ense","#ffa258"
"ense358","CEIP Divino Maestro","-3.8103224","40.4337732","ense","#ffa258"
"ense359","IES Gerardo Diego","-3.7876141","40.4425673","ense","#ffa258"
"ense360","CEIP San José Obrero","-3.7961028","40.4436184","ense","#ffa258"
"ense361","CEIP Enrique de Mesa","-3.8804561","40.9015419","ense","#ffa258"
"ense362","CEIP Las Cigüeñas","-3.5176022","40.3293951","ense","#ffa258"
"ense363","CEIP Ntra. Sra. de Navahonda","-4.234535699999999","40.4984401","ense","#ffa258"
"ense364","CEIP San José","-3.8872006","40.5536652","ense","#ffa258"
"ense365","CEIP Virgen de Navalazarza","-3.6146863","40.6831735","ense","#ffa258"
"ense366","IES Vega del Jarama","-3.5292582","40.423589","ense","#ffa258"
"ense367","CEIP Villar Palasi","-3.5254321","40.4164188","ense","#ffa258"
"ense368","CEIP Ciudades Unidas","-3.5250794","40.4198451","ense","#ffa258"
"ense369","CEIP San Lorenzo","-4.1446989","40.5911078","ense","#ffa258"
"ense370","CEIP General Izquierdo","-3.5899428","40.2768284","ense","#ffa258"
"ense371","CEIP San Marcos","-3.5756858","40.213522","ense","#ffa258"
"ense372","CEIP Virgen de la Nueva","-4.3999386","40.3638115","ense","#ffa258"
"ense373","CEIP Francisco Carrillo","-3.6292016","40.5476901","ense","#ffa258"
"ense374","CEIP Ntra. Sra. de Valvanera","-3.6336945","40.5490368","ense","#ffa258"
"ense375","CEIP Silvio Abad","-3.6259717","40.5441315","ense","#ffa258"
"ense376","IES Joan Miró","-3.6243823","40.5578629","ense","#ffa258"
"ense377","CEIP Duque de Rivas","-4.0294839","40.3483526","ense","#ffa258"
"ense378","CEIP Virgen del Rosario","-3.7851802","40.7522268","ense","#ffa258"
"ense379","CEIP Carlos Ruiz","-3.3176431","40.2438073","ense","#ffa258"
"ense380","CEIP Virgen del Rosario","-3.56995","40.13708","ense","#ffa258"
"ense381","CEIP El Buen Gobernador","-3.4817169","40.4556712","ense","#ffa258"
"ense382","CEIP Gabriel y Galán","-3.4822197","40.45753819999999","ense","#ffa258"
"ense383","CEIP Miguel de Cervantes","-3.470991","40.4644854","ense","#ffa258"
"ense384","CEIP La Gaviota","-3.467602","40.45258","ense","#ffa258"
"ense385","IES Isaac Peral","-3.4529505","40.4556216","ense","#ffa258"
"ense386","IES Las Veredillas","-3.470899","40.4658491","ense","#ffa258"
"ense387","CEIP San José","-3.8028779","40.1988869","ense","#ffa258"
"ense388","CEIP Ntra. Sra. del Pilar","-3.7765266","40.1844555","ense","#ffa258"
"ense389","IES Alto Jarama","-3.5414465","40.8281517","ense","#ffa258"
"ense390","CEIP Cardenal Cisneros","-3.5372782","40.8251937","ense","#ffa258"
"ense391","CEIP Los Ángeles","-3.9382099","40.5789848","ense","#ffa258"
"ense392","CEIP Ntra. Sra. de Lourdes","-3.948836","40.57429510000001","ense","#ffa258"
"ense393","CEIP Ntra. Sra. del Rosario","-3.3592209","40.3987794","ense","#ffa258"
"ense394","CEIP Ángel Castro","-3.3339989","40.6323152","ense","#ffa258"
"ense395","CEIP Juan Falcó","-4.0640356","40.5021328","ense","#ffa258"
"ense396","CEIP Cristo de la Salud","-3.6665759","40.1920706","ense","#ffa258"
"ense397","CEIP Vicente Aleixandre","-3.6829384","40.1943215","ense","#ffa258"
"ense398","CEIP Ramón Linacero","-3.4717484","40.625229","ense","#ffa258"
"ense399","CEIP Jesús Aramburu","-3.5167973","40.6921645","ense","#ffa258"
"ense400","CEIP Miguel de Cervantes","-3.2994019","40.2938902","ense","#ffa258"
"ense401","CEIP Valdemera","-3.4843431","40.3678241","ense","#ffa258"
"ense402","CEIP Concepción García Robles","-3.4890747","40.0997089","ense","#ffa258"
"ense403","CEIP Ntra. Sra. de la Poveda","-4.303048","40.273357","ense","#ffa258"
"ense404","CEIP Gregorio Canella","-3.3007719759904472","40.43544855655058","ense","#ffa258"
"ense405","CEIP San Dámaso","-4.10868","40.29633","ense","#ffa258"
"ense406","CEIP Santiago Apostol","-3.9958194","40.4547437","ense","#ffa258"
"ense407","CEIP San Lucas","-3.9651222","40.4905295","ense","#ffa258"
"ense408","CEIP Ntra. Sra. de la Victoria","-3.2824136","40.16793740000001","ense","#ffa258"
"ense409","IES Ntra. Sra. de la Victoria de Lepanto","-3.2764903","40.1674754","ense","#ffa258"
"ense410","CEIP Hermanos García Noblejas","-3.8925862","40.3534375","ense","#ffa258"
"ense411","CEIP San José de Valderas","-3.815605","40.353688","ense","#ffa258"
"ense412","CEIP San Andrés","-3.774939","40.6597477","ense","#ffa258"
"ense413","IES Felipe II","-3.634248699999999","40.3976024","ense","#ffa258"
"ense414","CEIP Ciudad de Getafe","-3.7376179","40.3064542","ense","#ffa258"
"ense415","CEIP Los Castillos","-3.802378","40.3511514","ense","#ffa258"
"ense416","CEIP Ramón María del Valle Inclán","-3.6182705","40.4298795","ense","#ffa258"
"ense417","CEIP Ntra. Sra. de la Fuencisla","-3.6980654","40.3802943","ense","#ffa258"
"ense418","CEIP Ignacio Zuloaga","-3.7114908","40.4562663","ense","#ffa258"
"ense419","CEIP Virgen del Cerro","-3.649036","40.396063","ense","#ffa258"
"ense420","CEIP Fontarrón","-3.6335804","40.3951243","ense","#ffa258"
"ense421","IES Vicente Aleixandre","-3.692554","40.250996","ense","#ffa258"
"ense422","CEIP Príncipe Felipe","-3.6399196","40.5538924","ense","#ffa258"
"ense423","CEIP Ramón Pérez de Ayala","-3.6330611","40.465929","ense","#ffa258"
"ense424","IES Los Castillos","-3.8128983","40.3589262","ense","#ffa258"
"ense425","CEIP Tirso de Molina","-3.7717243","40.6579669","ense","#ffa258"
"ense426","CEIP Santo Domingo","-3.8245",40342,"ense","#ffa258"
"ense427","CEIP Cervantes","-3.7907163","40.2795365","ense","#ffa258"
"ense428","CEIP Juan Gris","-3.6173346","40.3726387","ense","#ffa258"
"ense429","CEIP Giner de los Ríos","-3.6684689","40.3795311","ense","#ffa258"
"ense430","CEIP Severo Ochoa","-3.4715549","40.4606067","ense","#ffa258"
"ense431","CEIP Vicente Aleixandre","-3.458909","40.4500029","ense","#ffa258"
"ense432","CEIP Gabriel y Galán","-3.6335564","40.536674","ense","#ffa258"
"ense433","CEE Vicente Ferrer","-3.62466","40.56015000000001","ense","#ffa258"
"ense434","CEIP Jesús Varela","-3.8305067","40.3491907","ense","#ffa258"
"ense435","CEIP Daniel Vázquez Díaz","-4.0524073","40.6646216","ense","#ffa258"
"ense436","CEIP Pardo Bazán","-3.7473525","40.3383988","ense","#ffa258"
"ense437","CEIP Pérez Galdós","-3.7480762","40.3392918","ense","#ffa258"
"ense438","CEIP Pío Baroja","-3.747101","40.3372575","ense","#ffa258"
"ense439","CEIP El Olivar","-3.5238922","40.4274329","ense","#ffa258"
"ense440","CEIP Ramón y Cajal","-3.4869901","40.4584368","ense","#ffa258"
"ense441","IES Arquitecto Pedro Gumiel","-3.37916","40.49474","ense","#ffa258"
"ense442","CEIP Parque de Lisboa","-3.8124227","40.3500612","ense","#ffa258"
"ense443","CEIP Torres Quevedo","-3.5473919","40.4281684","ense","#ffa258"
"ense444","IES María Moliner","-3.5495242","40.4226551","ense","#ffa258"
"ense445","CEIP Andrés Manjón","-3.8101527","40.2983772","ense","#ffa258"
"ense446","IES Dionisio Aguado","-3.8059783","40.2835674","ense","#ffa258"
"ense447","CEIP Doctor Severo Ochoa","-3.7197505","40.3092392","ense","#ffa258"
"ense448","IES Butarque","-3.7592236","40.3371648","ense","#ffa258"
"ense449","CEIP Pasamonte","-3.6480072","40.4123812","ense","#ffa258"
"ense450","IES Avda Los Toreros","-3.6648193","40.433537","ense","#ffa258"
"ense451","IES Mariano José de Larra","-3.753988","40.388275","ense","#ffa258"
"ense452","IES La Estrella","-3.666285","40.4094387","ense","#ffa258"
"ense453","IES San Juan Bautista","-3.6583279","40.45192600000001","ense","#ffa258"
"ense454","IES Jaime Vera","-3.6980865","40.4569271","ense","#ffa258"
"ense455","CEIP Ciudad de Parla","-3.7697396","40.2298274","ense","#ffa258"
"ense456","CEIP Rosalía de Castro","-3.8638569","40.318573","ense","#ffa258"
"ense457","CEIP Rio Bidasoa","-3.8710039","40.3186582","ense","#ffa258"
"ense458","IES Manuel de Falla","-3.8837472","40.3281139","ense","#ffa258"
"ense459","IES Las Rozas I","-3.8685597","40.4899583","ense","#ffa258"
"ense460","IES Gonzalo Torrente Ballester","-3.6301124","40.5597723","ense","#ffa258"
"ense461","IES Ramiro de Maeztu","-3.6863329","40.4424331","ense","#ffa258"
"ense462","IES Juan de Herrera","-4.1131768","40.6201838","ense","#ffa258"
"ense463","CEIP Beatriz Galindo","-3.3711541","40.4747756","ense","#ffa258"
"ense464","CEIP Dulcinea","-3.3592328","40.493524","ense","#ffa258"
"ense465","CEIP Juan de Austria","-3.3512223","40.48741649999999","ense","#ffa258"
"ense466","CEIP Santos Niños","-3.3817023","40.4734214","ense","#ffa258"
"ense467","CEIP Emilio Casado","-3.6482197","40.5438785","ense","#ffa258"
"ense468","CEIP Santiago Ramón y Cajal","-3.8239589","40.3505267","ense","#ffa258"
"ense469","CEIP Vicente Aleixandre","-3.8206404","40.3432592","ense","#ffa258"
"ense470","CEIP Francisco de Quevedo","-3.7724954","40.3223644","ense","#ffa258"
"ense471","CEIP Lope de Vega","-3.7741011","40.3235145","ense","#ffa258"
"ense472","CEIP Dionisio Ridruejo","-3.6345341","40.4730233","ense","#ffa258"
"ense473","CEIP Las Cumbres","-3.8761096","40.3146725","ense","#ffa258"
"ense474","CEIP Juan Ramón Jiménez","-3.4776718","40.4645149","ense","#ffa258"
"ense475","CEIP Príncipe de Asturias","-3.689483","40.4838347","ense","#ffa258"
"ense476","CEIP Meseta de Orcasitas","-3.7103075","40.3723156","ense","#ffa258"
"ense477","CEIP San Miguel","-3.871625","40.4955274","ense","#ffa258"
"ense478","CEIP Palomeras Bajas","-3.6608531","40.3791994","ense","#ffa258"
"ense479","CEE Vallecas","-3.6241331","40.391682","ense","#ffa258"
"ense480","CEIP Salzillo - Valle Inclán","-3.8633431","40.3346476","ense","#ffa258"
"ense481","CEIP San Fernando","-3.6116653","40.0308008","ense","#ffa258"
"ense482","CEIP Santa Teresa de Jesús","-3.616042","40.02749","ense","#ffa258"
"ense483","CEIP Miguel Hernández","-3.8033313","40.2846981","ense","#ffa258"
"ense484","CEIP Francisco de Quevedo","-3.8086794","40.2867868","ense","#ffa258"
"ense485","CEE Inmaculada Concepción","-3.7260182","40.3900453","ense","#ffa258"
"ense486","CEIP Miguel de Cervantes","-3.4805845","40.3925951","ense","#ffa258"
"ense487","CEIP Gonzalo de Berceo","-3.5654862","40.4214092","ense","#ffa258"
"ense488","CEIP Menéndez Pidal","-3.5489709","40.4221154","ense","#ffa258"
"ense489","CEIP Buenos Aires","-3.7008785","40.2364311","ense","#ffa258"
"ense490","CEPA Casa de la Cultura","-3.7323347","40.3058559","ense","#ffa258"
"ense491","CEPA Cultural Moratalaz","-3.649463399999999","40.4040024","ense","#ffa258"
"ense492","CEPA Aluche","-3.7549443","40.3848758","ense","#ffa258"
"ense493","IES Fortuny","-3.690006699999999","40.4337248","ense","#ffa258"
"ense494","IES Ciudad de los Poetas","-3.7173493","40.4679207","ense","#ffa258"
"ense495","IES Ramón y Cajal","-3.6600662","40.4876393","ense","#ffa258"
"ense496","IES Miguel Delibes","-3.6318258","40.4218318","ense","#ffa258"
"ense497","IES Celestino Mutis","-3.712482","40.3481123","ense","#ffa258"
"ense498","IES Dámaso Alonso","-3.700766","40.487208","ense","#ffa258"
"ense499","CEIP Cardenal Herrera Oria","-3.7117508","40.4824708","ense","#ffa258"
"ense500","CEPA Agustina de Aragón","-3.855478299999999","40.3115719","ense","#ffa258"
"ense501","IES Humanejos","-3.769861","40.2297314","ense","#ffa258"
"ense502","IES León Felipe","-3.4876689","40.4616686","ense","#ffa258"
"ense503","IES Prado de Santo Domingo","-3.8403739","40.3401931","ense","#ffa258"
"ense504","CEIP Manuel Azaña","-3.3761845","40.47930969999999","ense","#ffa258"
"ense505","CEIP Iplacea","-3.3630278","40.4747645","ense","#ffa258"
"ense506","CEIP Maríano Benlliure","-4.018585799999999","40.62233579999999","ense","#ffa258"
"ense507","CEIP Antonio Machado","-3.7441331","40.3424147","ense","#ffa258"
"ense508","CEIP Federico García Lorca","-3.742654","40.339625","ense","#ffa258"
"ense509","CEIP Pradolongo","-3.715831","40.378942","ense","#ffa258"
"ense510","CEIP Vicálvaro","-3.601620099999999","40.4052289","ense","#ffa258"
"ense511","CEIP San Sebastián","-3.6302916","40.5574237","ense","#ffa258"
"ense512","CEIP Ciudad del Aire","-3.3445586","40.4990814","ense","#ffa258"
"ense513","CEIP San Juan Bautista","-3.6590123","40.4511836","ense","#ffa258"
"ense514","IES Arturo Soria","-3.6603316","40.47767","ense","#ffa258"
"ense515","CEIP Valdepalitos","-3.646601399999999","40.5483139","ense","#ffa258"
"ense516","CEIP Federico García Lorca","-3.8197435","40.3398563","ense","#ffa258"
"ense517","CEIP Federico García Lorca","-3.4778251","40.3148981","ense","#ffa258"
"ense518","IES Mateo Alemán","-3.3828129","40.4783873","ense","#ffa258"
"ense519","IES Galileo Galilei","-3.8392504","40.3399858","ense","#ffa258"
"ense520","IES Blas de Otero","-3.7625159","40.3887375","ense","#ffa258"
"ense521","IES San Mateo","-3.7001859","40.4256021","ense","#ffa258"
"ense522","IES Mariana Pineda","-3.6564606","40.4141455","ense","#ffa258"
"ense523","IES Vallecas - Magerit","-3.661165","40.3888916","ense","#ffa258"
"ense524","IES Las Musas","-3.6078497","40.4277487","ense","#ffa258"
"ense525","IES Barrio de Bilbao","-3.6306184","40.4212139","ense","#ffa258"
"ense526","IES Leonardo Da Vinci","-3.7645819","40.3782667","ense","#ffa258"
"ense527","IES Moratalaz","-3.6581696","40.4125764","ense","#ffa258"
"ense528","CEIP Miguel Hernández","-3.4379943","40.3037692","ense","#ffa258"
"ense529","CEIP Luis de Góngora","-3.7406384","40.3355763","ense","#ffa258"
"ense530","CEIP Gerardo Diego","-3.763145","40.342807","ense","#ffa258"
"ense531","CEIP Miguel Servet","-3.7368013","40.3941032","ense","#ffa258"
"ense532","CEIP Breogán","-3.7024124","40.4754209","ense","#ffa258"
"ense533","CEIP Virgen del Cortijo","-3.6641845","40.4878908","ense","#ffa258"
"ense534","CEIP Ciudad de Roma","-3.6651948","40.4158736","ense","#ffa258"
"ense535","CEIP La Latina","-3.7625159","40.3887375","ense","#ffa258"
"ense536","CEIP Blas de Otero","-3.882662","40.3282785","ense","#ffa258"
"ense537","CEIP Pinar Prados de Torrejón","-3.7968777","40.4501319","ense","#ffa258"
"ense538","CEIP León Felipe","-3.630211","40.5578728","ense","#ffa258"
"ense539","CEIP Fuentesanta","-3.779614","40.67199350000001","ense","#ffa258"
"ense540","CEIP Aula 3","-3.798547399999999","40.2781172","ense","#ffa258"
"ense541","CEIP Maríano José de Larra","-3.608961099999999","40.4306195","ense","#ffa258"
"ense542","CEIP Pablo Picasso","-3.6470504","40.4711398","ense","#ffa258"
"ense543","CEIP Celso Emilio Ferreiro","-3.9311501","40.3074896","ense","#ffa258"
"ense544","CEIP Francisco de Quevedo","-3.3736939","40.4736179","ense","#ffa258"
"ense545","CEIP José María de Pereda","-3.7542804","40.3314386","ense","#ffa258"
"ense546","CEIP Julian Besteiro","-3.727563","40.3803597","ense","#ffa258"
"ense547","CEIP Antonio Machado","-3.8706245","40.4782867","ense","#ffa258"
"ense548","CEIP Felipe IV","-4.0162867","40.2933921","ense","#ffa258"
"ense549","CEIP Antonio Machado","-3.6302916","40.5574237","ense","#ffa258"
"ense550","CEIP Antonio Machado","-3.4516945","40.4563389","ense","#ffa258"
"ense551","IES Escuela Superior de Hosteleria y Turismo","-3.7325999","40.415235","ense","#ffa258"
"ense552","CEIP Los Negrales","-4.021377900000001","40.6372881","ense","#ffa258"
"ense553","CEIP Gandhi","-3.6364912","40.4237553","ense","#ffa258"
"ense554","CEIP Carretas","-3.4370395","40.3022553","ense","#ffa258"
"ense555","CEIP Miguel Hernández","-3.3505809","40.4900907","ense","#ffa258"
"ense556","CEIP García Lorca","-3.3735739","40.4885499","ense","#ffa258"
"ense557","CEIP Miguel Hernández","-3.634129","40.5439278","ense","#ffa258"
"ense558","CEIP Miguel Hernández","-3.8255935","40.3381109","ense","#ffa258"
"ense559","CEIP León Felipe","-3.4441077","40.2983958","ense","#ffa258"
"ense560","CEIP John Lennon","-3.8064295","40.2812496","ense","#ffa258"
"ense561","CEIP Fernando de los Ríos","-3.7319138","40.2998783","ense","#ffa258"
"ense562","CEIP Miguel Hernández","-3.73638","40.30014","ense","#ffa258"
"ense563","IES Arquitecto Peridis","-3.740538","40.3339875","ense","#ffa258"
"ense564","IES Ciudad de Jaén","-3.7013248","40.3724709","ense","#ffa258"
"ense565","IES Leonardo Da Vinci","-3.87948","40.47893990000001","ense","#ffa258"
"ense566","CEIP Francisco de Quevedo","-3.8812808","40.4701544","ense","#ffa258"
"ense567","CEIP Gerardo Diego","-3.7785523","40.2404673","ense","#ffa258"
"ense568","CEIP Pablo Picasso","-3.7613173","40.2426567","ense","#ffa258"
"ense569","IES Enrique Tierno Galván","-3.7684694","40.2258804","ense","#ffa258"
"ense570","CEIP Ntra. Sra. del Rosario","-3.6839653","40.1862943","ense","#ffa258"
"ense571","CEIP Eugenio María de Hostos","-3.7177647","40.46916840000001","ense","#ffa258"
"ense572","CEPA Hortaleza - Mar Amarillo","-3.640951","40.474825","ense","#ffa258"
"ense573","CEPA José Luis Sampedro","-3.7132872","40.4735153","ense","#ffa258"
"ense574","CEPA La Albufera","-3.6627604","40.3928246","ense","#ffa258"
"ense575","CEE Pablo Picasso","-3.3496912","40.4847469","ense","#ffa258"
"ense576","IES Alameda de Osuna","-3.588762","40.4608135","ense","#ffa258"
"ense577","IES Manuela Malasaña","-3.8647937","40.3126973","ense","#ffa258"
"ense578","CEE María Montessori","-3.7700342","40.2257397","ense","#ffa258"
"ense579","CEIP Antonio Machado","-3.3877531","40.4762197","ense","#ffa258"
"ense580","CEIP Seis de Diciembre","-3.6426423","40.5410614","ense","#ffa258"
"ense581","CEIP Castilla","-3.632269399999999","40.5439242","ense","#ffa258"
"ense582","CEIPS Miguel de Cervantes","-3.8330733","40.35160339999999","ense","#ffa258"
"ense583","CEIP Gabriel García Marquez","-3.7179083","40.6084499","ense","#ffa258"
"ense584","CEIP Séneca","-3.5588969","40.4220322","ense","#ffa258"
"ense585","CEIP Giner de los Ríos","-3.7822628","40.3611496","ense","#ffa258"
"ense586","CEIP Villalar","-3.53894","40.4206999","ense","#ffa258"
"ense587","CEIP Fregacedos","-3.8341214","40.296228","ense","#ffa258"
"ense588","CEIP Maríana Pineda","-3.7167441","40.3147531","ense","#ffa258"
"ense589","CEIP Concepción Arenal","-3.71567","40.31439","ense","#ffa258"
"ense590","CEIP Trabenco","-3.7396609","40.3336862","ense","#ffa258"
"ense591","CEIP Miguel Hernández","-3.747233","40.336191","ense","#ffa258"
"ense592","CEIP Concepción Arenal","-3.7648379","40.3227655","ense","#ffa258"
"ense593","CEIP Federico García Lorca","-3.7605992","40.6601957","ense","#ffa258"
"ense594","IES Gaspar Melchor de Jovellanos","-3.804859099999999","40.2920956","ense","#ffa258"
"ense595","CEIP Henares","-3.4810738","40.3970877","ense","#ffa258"
"ense596","CEIP Miguel Hernández","-3.472482","40.4372861","ense","#ffa258"
"ense597","CEIP Complejo Escolar Príncipe Felipe","-3.701002799999999","40.4802282","ense","#ffa258"
"ense598","CEIP La Rioja","-3.6369945","40.3881311","ense","#ffa258"
"ense599","CEIP Aragón","-3.6373587","40.3924786","ense","#ffa258"
"ense600","CEIP Benito Pérez Galdos","-3.878217799999999","40.4797484","ense","#ffa258"
"ense601","CEIP Pío Baroja","-3.884215599999999","40.3247758","ense","#ffa258"
"ense602","CEIP Rafael Alberti","-3.8807937","40.3153189","ense","#ffa258"
"ense603","CEIP Antonio Machado","-3.777741199999999","40.2364469","ense","#ffa258"
"ense604","CEIP Vicente Aleixandre","-3.8698811","40.492329","ense","#ffa258"
"ense605","CEIP Miguel Hernández","-3.52535","40.42445","ense","#ffa258"
"ense606","CEIP Antoniorrobles","-4.1268378","40.6041922","ense","#ffa258"
"ense607","CEIP Pinocho","-3.4727451","40.4656113","ense","#ffa258"
"ense608","CEIP Rosa Chacel","-4.0145574","40.63320849999999","ense","#ffa258"
"ense609","EA Manuel de Falla","-3.8121118","40.3525758","ense","#ffa258"
"ense610","EA Joaquín Rodrigo","-3.6017051","40.0326671","ense","#ffa258"
"ense611","EA Manuel Rodríguez Sales","-3.7700307","40.3235553","ense","#ffa258"
"ense612","EA Fortea","-3.7324111","40.4275418","ense","#ffa258"
"ense613","EA Enrique Granados","-3.8673722","40.4714434","ense","#ffa258"
"ense614","EA Madrid","-3.694401999999999","40.4091305","ense","#ffa258"
"ense615","EA Escuela Superior de Canto de Madrid","-3.7072754","40.4245792","ense","#ffa258"
"ense616","EA Real Escuela Superior de Arte Dramático","-3.6746895","40.4105907","ense","#ffa258"
"ense617","EOI Madrid - Jesús Maestro","-3.7114113","40.4405572","ense","#ffa258"
"ense618","IES San Isidoro de Sevilla","-3.7192455","40.4454842","ense","#ffa258"
"ense619","IES Alonso Quijano","-3.3657896","40.4758092","ense","#ffa258"
"ense620","IES José Luis Sampedro","-3.708191649637808","40.609911385064144","ense","#ffa258"
"ense621","IES Juan de Villanueva","-3.7113841","40.3692614","ense","#ffa258"
"ense622","IES La Dehesilla","-4.0439449","40.73327340000001","ense","#ffa258"
"ense623","CEIP Miraflores","-3.6386152","40.5466071","ense","#ffa258"
"ense624","CEIP Claudio Sánchez Albornoz","-3.8340474","40.3439804","ense","#ffa258"
"ense625","CEIP Bellas Vistas","-3.8168515","40.3566633","ense","#ffa258"
"ense626","CEIP Carmen Hernández Guarch","-3.7172523","40.6125558","ense","#ffa258"
"ense627","CEIP Pablo Neruda","-3.5485031","40.4225287","ense","#ffa258"
"ense628","CEIP Rosalía de Castro","-3.5443515","40.42716890000001","ense","#ffa258"
"ense629","CEIP Clara Campoamor","-3.79433","40.29142","ense","#ffa258"
"ense630","CEIP Poetisa Celia Viñas","-3.8073034","40.2778737","ense","#ffa258"
"ense631","CEIP Gabriel García Marquez","-3.7194096","40.314876","ense","#ffa258"
"ense632","CEIP Santo Domingo de Guzmán","-3.8221858","40.25976250000001","ense","#ffa258"
"ense633","CEIP Carmen Conde","-3.7569599","40.3271549","ense","#ffa258"
"ense634","CEIP Blas de Otero","-3.6120847","40.3810312","ense","#ffa258"
"ense635","CEIP Asturias","-3.6425896","40.3831116","ense","#ffa258"
"ense636","CEIP Gloria Fuertes","-3.704812","40.3687623","ense","#ffa258"
"ense637","CEIP Parque Eugenia de Montijo","-3.7523578","40.3783796","ense","#ffa258"
"ense638","CEIP Federico García Lorca","-3.8557085","40.47025360000001","ense","#ffa258"
"ense639","CEIP Benito Pérez Galdos","-3.874341","40.31329119999999","ense","#ffa258"
"ense640","CEIP Vicente Aleixandre","-3.8565954","40.3163689","ense","#ffa258"
"ense641","CEIP Luis Alvarez Lencero","-3.8565037","40.323489","ense","#ffa258"
"ense642","CEIP Juan de Ocaña","-3.8832308","40.3255552","ense","#ffa258"
"ense643","CEIP Alfonso R. Castelao","-3.8787652","40.3217301","ense","#ffa258"
"ense644","CEIP José Jalón","-4.018057","40.2830849","ense","#ffa258"
"ense645","CEIP Luis Víves","-3.7632595","40.2353335","ense","#ffa258"
"ense646","CEIP La Escuela","-3.54773","40.35723","ense","#ffa258"
"ense647","CEIP Los Cerros Chicos","-3.5874783","40.2174959","ense","#ffa258"
"ense648","CEIP Infantas Elena y Cristina","-3.6193525","40.5444766","ense","#ffa258"
"ense649","CEIP Giner de los Ríos","-3.45897","40.4442061","ense","#ffa258"
"ense650","CEIP Rosalía de Castro","-3.7898606","40.2917308","ense","#ffa258"
"ense651","CEIP Jaime Vera","-3.4773435","40.4656249","ense","#ffa258"
"ense652","CEE Severo Ochoa","-3.838221","40.3397317","ense","#ffa258"
"ense653","CEE Miguel de Unamuno","-3.87188","40.3325058","ense","#ffa258"
"ense654","CEPA San Fernando de Henares","-3.5311526","40.4264157","ense","#ffa258"
"ense655","CEPA Universidad Popular Miguel Delibes","-3.65719","40.55157","ense","#ffa258"
"ense656","CEPA Ramón María del Valle Inclán","-3.8204392","40.33954420000001","ense","#ffa258"
"ense657","CEPA Torrejón de Ardoz","-3.483417","40.4634133","ense","#ffa258"
"ense658","CEPA Paulo Freire","-3.8028763","40.2805216","ense","#ffa258"
"ense659","CEE Infanta Elena","-3.6500555","40.4436129","ense","#ffa258"
"ense660","IES La Arboleda","-3.8346162","40.3426299","ense","#ffa258"
"ense661","IES La Poveda","-3.4748503","40.3138016","ense","#ffa258"
"ense662","IES Ángel Corella","-3.7521982","40.6569242","ense","#ffa258"
"ense663","IES Enrique Tierno Galván","-3.7714041","40.3180702","ense","#ffa258"
"ense664","IES Ciudad de los Ángeles","-3.6963279","40.3529059","ense","#ffa258"
"ense665","IES Rosa Chacel","-3.6519589","40.4772301","ense","#ffa258"
"ense666","IES Antonio Dominguez Ortiz","-3.635935399999999","40.38870439999999","ense","#ffa258"
"ense667","IES Joaquín Rodrigo","-3.614130399999999","40.4090497","ense","#ffa258"
"ense668","IES Pradolongo","-3.7171897","40.3796476","ense","#ffa258"
"ense669","IES Rey Fernando VI","-3.5292582","40.423589","ense","#ffa258"
"ense670","IES Victoria Kent","-3.4509103","40.4560422","ense","#ffa258"
"ense671","IES Diego Velázquez","-3.9355297","40.5806517","ense","#ffa258"
"ense672","CEIP Luis Vives","-3.3674265","40.4747658","ense","#ffa258"
"ense673","CEIP Padre Jerónimo","-3.4975077","40.5918661","ense","#ffa258"
"ense674","CEIP Jorge Guillén","-3.7130738","40.3117249","ense","#ffa258"
"ense675","CEIP Calderón de la Barca","-3.5838793","40.4705987","ense","#ffa258"
"ense676","CEIP La Dehesa del Príncipe","-3.7939353","40.3797836","ense","#ffa258"
