CD_CENTRO,ETIQUETA,DIRECCION,CMUNI,MUNICIPIO,UTM_Y,UTM_X
28041688,EA San Martín de la Vega,"Calle Maestro Rodrigo, 2",132,San Martín de la Vega,4451375,451159
28041706,EA Torrejón de Ardoz,"Calle Hilados, 2",148,Torrejón de Ardoz,4477636,460674
28041721,EA Dionisio Aguado,"Calle Leganés, 51 (Entrada por Calle Valencia)",058,Fuenlabrada,4460508,432687
28041731,CEIP Antonio Machado,"Calle Ignacio González Serrano, 15",047,Collado Villalba,4497861,414545
28041743,CEIP Félix Rodríguez de la Fuente,"Avda España, 142",049,Coslada,4474662,453244
28041755,CEIP Camilo José Cela,"Calle Melchor Fernández Almagro, 22",079,Madrid,4481009,440593
28041767,CEIP Rosa Luxemburgo,"Calle Bardegueral, 16",079,Madrid,4478001,434593
28041792,CEIP Los Almendros,"Avda Almendros, 198",123,Rivas-Vaciamadrid,4469090,454875
28041809,CEIP Uno de Mayo,"Calle Budapest, 2",148,Torrejón de Ardoz,4479250,460786
28042000,IES Ignacio Ellacuría,"Calle Senda Perdida, s/n",005,Alcalá de Henares,4482761,469954
28042012,IES María Guerrero,"Avda. Suertes, s/n",047,Collado Villalba,4497421,414942
28042024,IES Pablo Neruda,"Calle Maestro, 31",074,Leganés,4464537,436650
28042036,IES Gabriel García Marquez,"Calle Beatriz Galindo, 6",074,Leganés,4464363,436096
28042048,IES Joaquín Araujo,"Calle Fuente, 36",058,Fuenlabrada,4458939,433008
28042051,IES Dolores Ibárruri,"Calle Arados, 9",058,Fuenlabrada,4458821,432332
28042061,IES Antonio López García,"Calle Arquitectos, 39",065,Getafe,4463983,438373
28042073,IES Margarita Salas,"Calle María Teresa León, 1",080,Majadahonda,4479763,426430
28042085,IES Antonio Gala,"Calle Hermanos Grimm, 3",092,Móstoles,4463814,424957
28042097,IES Miguel Hernández,"Avda Carlos V, 1",092,Móstoles,4464016,427816
28042103,IES Pintor Antonio López,"Calle Orégano, 1",903,Tres Cantos,4494856,440542
28042115,IES Itaca,"Avda Los Castillos, s/n",007,Alcorcón,4467591,431339
28042127,EOI San Fernando de Henares,"Calle Presa, 2",130,San Fernando de Henares,4475185,454967
28042152,CEIP Miguel de Cervantes,"Calle Ruiz de Alarcón, 1",047,Collado Villalba,4497568,414998
28042164,CEIP El Olivo,"Avda España, 2",049,Coslada,4474866,451567
28042191,CEIPS Velázquez,"Avda Nuevo Versalles, 16",058,Fuenlabrada,4460995,429437
28042243,CEIP Fray Pedro de Aguado,"Calle Duque de Lerma, 10",161,Valdemoro,4448788,442566
28042361,EA Mariemma,"Calle Padre Amigó, 5",079,Madrid,4470093,437230
28042449,CEPA Moncloa,"Plaza Moncloa, 1",079,Madrid,4476308,439030
28042590,IES Albéniz,"Calle Gardenia, 27",005,Alcalá de Henares,4480443,468465
28042607,IES Luis Braille,"Calle Luis Braille, 42",049,Coslada,4475307,452668
28042620,IES Infanta Elena,"Ctra de Guadarrama, 85",061,Galapagar,4492948,414402
28042632,IES Ícaro,"Ctra de Getafe-Leganés, s/n",065,Getafe,4463114,436976
28042644,IES Santa Eugenia,"Calle Cerro de Almodóvar, 5",079,Madrid,4470615,448771
28042656,IES Clara del Rey,"Calle Padre Claret, 8",079,Madrid,4477517,443659
28042668,IES Europa,"Avda Alcorcón, 9",092,Móstoles,4464463,427763
28042671,IES Antonio de Nebrija,"Avda O.N.U., 83",092,Móstoles,4462761,427551
28042681,IES Valle Inclán,"Calle Juncal, 14",148,Torrejón de Ardoz,4479225,461129
28042711,EOI Alcalá de Henares,"Calle Daoiz y Velarde, 30",005,Alcalá de Henares,4481696,468652
28042723,EOI Madrid - Villaverde,"Calle Fernando Ortiz, 2",079,Madrid,4468830,440345
28042735,EOI Majadahonda,"Calle Pinos, 10",080,Majadahonda,4480531,426986
28042747,EOI Móstoles,"Avda Alcalde de Móstoles, 64",092,Móstoles,4465235,425607
28042759,EOI Parla,"Calle Guadalajara, 22",106,Parla,4455055,434817
28042760,EOI San Sebastián de los Reyes,"Pasaje Viña, 3",134,San Sebastián de los Reyes,4488867,446226
28042796,CEIP El Quijote,"Calle Fuentidueña, 4",079,Madrid,4469476,447013
28042802,CEIP Valderrey,"Calle Baleares, 2",009,Algete,4494826,457759
28042814,CEIP Los Jarales - Monterrozas,"Avda Esparta, 54 entrada por Calle Ramón y Cajal, 1",127,Rozas de Madrid (Las),4485805,423455
28042826,CEIP Ciudad de Columbia,"Sector Pueblos, 19",903,Tres Cantos,4496192,439405
28042851,CEIP El Parque,"Avda Covibar, 1",123,Rivas-Vaciamadrid,4467640,453101
28042863,CEIP CRA de Lozoya,"Calle Luna, 37",076,Lozoya,4533470,433460
28042875,CEPA Enrique Tierno Galván,"Calle Real, 94",014,Arganda del Rey,4460951,463258
28042887,CEPA Pedro Martínez Gavito,"Calle Teresa Berganza, 35",131,San Lorenzo de El Escorial,4495076,403924
28042929,CEPA Pan Bendito,"Calle Camino Viejo de Leganés, 188",079,Madrid,4469875,437661
28042930,CEPA Tetuán,"Calle Pinos Alta, 63",079,Madrid,4479938,440808
28042942,CEPA Fuencarral,"Calle Braille, 10",079,Madrid,4483036,441231
28042954,CEPA Entrevías,"Calle Serena, 394",079,Madrid,4469778,443153
28042978,CEIP Antonio Machado,"Calle Tenerife, 1",014,Arganda del Rey,4462686,459246
28042981,IES Rosa Chacel,"Calle Las Huertas, 68",045,Colmenar Viejo,4500644,435244
28042991,IES Victoria Kent,"Camino Polvoranca, s/n",058,Fuenlabrada,4461711,431269
28043016,IES Pablo Picasso,"Calle Pablo Picasso, 6",113,Pinto,4454425,441005
28043028,IES Juan de Mairena,"Pasaje Viña, 3 entrada Calle Benasque, 1",134,San Sebastián de los Reyes,4488884,446190
28043031,CEIP Giner de los Ríos,"Calle Río Guadiana, 8",106,Parla,4455196,434268
28043041,CEIP Virgen de Valderrabe,"Calle Chile, 26",009,Algete,4493390,458105
28043201,CEPA Arganzuela,"Paseo Chopera, 10",079,Madrid,4471601,440655
28043235,CEPA Villaverde,"Calle Villalonso, 10",079,Madrid,4466833,439818
28043259,CEPA Canillejas,"Calle Musas, 11",079,Madrid,4476534,448420
28043260,CEPA Pablo Guzmán,"Calle Andorra, 19",079,Madrid,4479252,445305
28043272,EOI Madrid - Ciudad Lineal,"Calle General Kirkpatrick, 15",079,Madrid,4477157,444857
28043284,EOI Aranjuez,"Calle Lucas Jordán, 4",013,Aranjuez,4431671,449330
28043296,EOI Collado Villalba,"Calle Ruiz de Alarcón, 2",047,Collado Villalba,4497452,414968
28043302,EOI Getafe,"Calle Hospital de San José, 22",065,Getafe,4461947,438041
28043314,EOI Valdemoro,"Avda Hispanoamérica, 3 c/v Calle Cuba",161,Valdemoro,4448935,441158
28043387,CEIP Antonio Osuna,"Sector Islas, 26 c/v Calle Bolillero",903,Tres Cantos,4493759,440550
28043399,CEIP Jarama,"Calle Olivo, 1 A",123,Rivas-Vaciamadrid,4467956,454831
28043405,EEI Albaicín,"Calle Albaicín, 1",079,Madrid,4468879,440420
28043417,EEI Alfar,"Calle Gerardo Diego, 15",079,Madrid,4470676,445424
28043429,EEI La Almudena,"Calle Motilla del Palancar, 19",079,Madrid,4479726,446309
28043430,EEI Los Ángeles,"Calle Bravo Murillo, 241",079,Madrid,4478883,440545
28043454,EEI Arco Iris,"Calle Diego Olivera Victorio, 10",079,Madrid,4470496,447922
28043466,EEI El Belén,"Calle Braille, 23",079,Madrid,4482983,440920
28043481,EEI El Carmen,"Calle Vélez Rubio, 181",079,Madrid,4481199,444014
28043491,EEI Carricoche,"Calle Moreja, 1",079,Madrid,4469087,440627
28043508,EEI Chavalitos,"Calle Pradales, 8",079,Madrid,4472765,436504
28043511,EEI Los Delfines,"Calle Esteban Carros, 39",079,Madrid,4469402,444202
28043533,EEI El Encinar,"Calle Estrecho de Mesina, 1",079,Madrid,4478176,444714
28043545,EEI Los Girasoles,"Calle Ramón Pérez de Ayala, 58 B",079,Madrid,4472402,444645
28043557,EEI La Jara,"Calle Hijas de Jesús, 30",079,Madrid,4470666,440447
28043569,EEI El Madroñal,"Calle José Paulete, 34",079,Madrid,4471560,444750
28043570,EEI Las Maravillas,"Calle Anselmo Lorenzo, 4",079,Madrid,4470493,434582
28043582,EEI Ori - Ori,"Calle Santa Tecla, 3",079,Madrid,4477128,447922
28043594,EEI La Paloma,"Calle Agustín García Malla, 8",079,Madrid,4470374,447684
28043600,EEI El Pilar,"Calle Siena, 38",079,Madrid,4476009,444600
28043612,EEI La Plazuela,"Calle Mártires de La Ventilla, 32",079,Madrid,4480244,441454
28043624,EEI Pradolongo,"Avda los Poblados, 144",079,Madrid,4469300,439810
28043636,EEI Puerta del Ángel,"Calle Juan Tornero, 13",079,Madrid,4473688,438272
28043651,EEI Roger de Flor,"Plaza Roger de Flor, 18",079,Madrid,4471718,437832
28043661,EEI San Fermín,"Calle Estafeta, 14",079,Madrid,4469431,441193
28043673,EEI Los Titeres,"Plaza Anocibar, s/n c/v Plaza Alloz, 1",079,Madrid,4469791,437443
28043685,EEI El Valle,"Avda Valle, 22",079,Madrid,4477275,439327
28043703,EEI Valle de Oro,"Calle Valle de Oro, 35",079,Madrid,4471060,438330
28043715,EEI Vallehermoso,"Calle Fernández de los Ríos, 42",079,Madrid,4476307,439879
28043727,EEI Zaleo,"Calle Fuente de Piedra, 10",079,Madrid,4470407,445638
28043739,EEI Zofio,"Calle Fornillos, 3",079,Madrid,4470481,439334
28043740,EEI Bärbel Inhelder,"Ctra (M-607) Colmenar Viejo, km.15 (Calle Erasmo de Rotterdam, 6)",079,Madrid,4488848,441180
28043764,EA Berzosa del Lozoya,"Cmno de Casasola, s/n",020,Berzosa del Lozoya,4536146,455673
28043776,EEI El Lago,"Calle Zaragoza, 6",058,Fuenlabrada,4460780,432484
28043788,EEI La Caracola,"Calle Belorado, 1",079,Madrid,4482193,441984
28043791,EEI La Luna,"Calle Benimamet, 109",079,Madrid,4466230,441803
28043806,EEI El Rocío,"Ctra de Carabanchel a Villaverde, 107",079,Madrid,4466953,440011
28043818,EEI El Tomillar,"Avda Torrelodones, 25",152,Torrelodones,4491973,419330
28043821,EEI El Prado,"Calle Murillo, s/n",065,Getafe,4461555,437392
28043831,EEI Lope de Vega,"Calle Lope de Vega, 8",074,Leganés,4464043,434991
28043843,EEI Jeromín,"Calle Río Gallego, 9",074,Leganés,4465063,434788
28043855,EEI Fortuna,"Calle Faro, 1",074,Leganés,4467808,433306
28043867,EEI Rincón Infantil,"Calle Priorato, 79",074,Leganés,4465535,436404
28043879,EEI Talín,"Calle Francisco Umbral, 2 ( antigua Trva Avda España, 2)",080,Majadahonda,4480016,426245
28043892,EEI Las Cigüeñas,"Calle Daoiz y Velarde, 4",084,Mejorada del Campo,4471962,458280
28043909,EEI Colores,"Calle Coronel de Palma, 6",092,Móstoles,4463396,425798
28043910,EEI El Pequeño Sauce,"Calle Pintor Murillo, 2",092,Móstoles,4464578,426364
28043922,EEI Caleidoscopio,"Avda Carlos V, 3",092,Móstoles,4463956,427828
28043934,EEI Joan Miró,"Calle París, 7",092,Móstoles,4463201,426734
28043946,EEI El Soto,"Avda Iker Casillas ( ant. Avda de los Deportes), 23",092,Móstoles,4464220,424934
28043958,EEI Campanilla,"Calle Constitución, 22",096,Navalcarnero,4460129,413914
28043961,EEI Los Abetos,"Calle Alfonso XIII, 15",106,Parla,4453998,434988
28043971,EEI Virgen de la Asunción,"Plaz Asunción, s/n entrada Calle Alfaro, 17",113,Pinto,4455244,440808
28043995,EEI Polichinela,"Calle Motrico, 15",130,San Fernando de Henares,4474383,455146
28044008,EEI El Tambor,"Calle Nazario Calonge, 1",130,San Fernando de Henares,4475184,455035
28044011,EEI Monte Abantos,"Calle Calvario, 43",131,San Lorenzo de El Escorial,4494062,403157
28044021,EEI Trébol,"Calle Fray Luis de León, 6",131,San Lorenzo de El Escorial,4494583,402839
28044033,EEI La Comba,"Avda Aragón, 1",134,San Sebastián de los Reyes,4489905,446757
28044045,EEI Las Cumbres,"Avda Andalucía, 11",134,San Sebastián de los Reyes,4489429,446589
28044082,EEI Marionetas,"Calle Salvador Allende, 6",148,Torrejón de Ardoz,4478891,458685
28044082,EEI Marionetas,"Calle Salvador Allende, 6",148,Torrejón de Ardoz,4478892,458716
28044094,EEI Loreto,"Avda Virgen de Loreto, 22",148,Torrejón de Ardoz,4479206,459683
28044100,EEI Ailantos,"Plaza Duque de Ahumada, 2",161,Valdemoro,4449013,442052
28044124,EEI Puerta de Madrid,"Calle Juan de Vergara, 6",005,Alcalá de Henares,4481063,468194
28044136,EEI Carrusel,"Calle Violeta, 17",005,Alcalá de Henares,4480589,468499
28044151,EEI Los Pingüinos,"Calle Sierra de Albarracín, c/v Avda Torres Bellas",007,Alcorcón,4466546,430307
28044161,EEI Andersen,"Avda Viñagrande, 2",007,Alcorcón,4466855,431481
28044173,EEI Jardines de Aranjuez,"Calle Primero de Mayo, 3",013,Aranjuez,4431688,449417
28044185,EEI Municipal de Arganda del Rey,"Calle Piragua, 2",014,Arganda del Rey,4460521,462957
28044197,EEI La Cañada,"Avda Berlín, 25",049,Coslada,4474046,453718
28044203,EEI Charlie Rivel,"Calle Velázquez, s/n c/v Pº Jardines",049,Coslada,4474759,452224
28044215,EEI Diamela,"Calle Colombia, 10",049,Coslada,4475291,453937
28044227,EEI La Piñata,"Calle Costa Rica, 26",058,Fuenlabrada,4460274,433419
28044239,EEI Los Enebros,"Calle Mariano Prados, 8",045,Colmenar Viejo,4501162,435491
28044240,EEI El Olivo,"Avda Vega, s/n c/v Sector Oficios, 14",903,Tres Cantos,4495121,439646
28044252,EEI Cantinela,"Sector Descubridores, 18",903,Tres Cantos,4495807,439386
28044264,EEI El Romeral,"Sector Islas, 24",903,Tres Cantos,4493874,440657
28044288,EEI Casa de los Niños,"Avda Ángeles, 24",065,Getafe,4462333,438797
28044291,EEI Mafalda,"Avda Arcas del Agua, 11",065,Getafe,4460306,436499
28044306,IES Carmen Conde,"Avda Atenas, 45 A",127,Rozas de Madrid (Las),4486609,422436
28044318,IES Luis García Berlanga,"Calle Virgen del Mar, s/n",049,Coslada,4475648,452278
28044321,CEIP Séneca,"Calle Pablo Sorozábal, 16 entrada por Calle Ataulfo Argenta, 3",106,Parla,4453410,434270
28044343,EEI Valle de Ordesa,"Calle Argentina, 9",058,Fuenlabrada,4459735,433020
28044355,EEI El Sol,"Calle Enrique Jardiel Poncela, 8",079,Madrid,4479135,443176
28044380,EA Arturo Soria,"Calle Arturo Soria, 140",079,Madrid,4478089,444693
28044392,EA Joaquín Turina,"Calle Ceuta, 8",079,Madrid,4479299,440781
28044409,EA Teresa Berganza,"Calle Palmípedo, 3",079,Madrid,4472812,436784
28044422,CEIP CRA Vega de Tajuña,"Calle José Cañaveras, s/n",102,Orusco de Tajuña,4459227,482254
28044434,CEIP El Espinillo,"Calle Unanimidad, 1",079,Madrid,4468132,441289
28044458,CEIP Miguel Hernández,"Cmno de la Cantueña, 3",106,Parla,4455212,434989
28044495,CEPA Alcalá de Henares,"Calle Arcipreste de Hita, 6",005,Alcalá de Henares,4481026,469068
28044501,CEPA Vista Alegre,"Calle General Ricardos, 179-B",079,Madrid,4470608,437157
28044513,CEPA Vallecas,"Plaza Antonio María Segovia, s/n",079,Madrid,4470257,448000
28044525,CEPA Usera,"Calle Estafeta, 33",079,Madrid,4469242,441254
28044537,CEPA  Esc. de Adultos de Barajas,"Calle Plus Ultra, 3",079,Madrid,4480287,450385
28044549,CEPA Paracuellos del Jarama,"Calle Santa Ana, 27",104,Paracuellos de Jarama,4483645,454932
28044562,CEPA Torres de la Alameda,"Calle Amapola, 6",154,Torres de la Alameda,4472321,469382
28044574,CEPA Villarejo de Salvanés,"Calle Constitución, 10",180,Villarejo de Salvanés,4446311,476491
28044628,CEPA San Martín de Valdeiglesias,"Calle Fuente, 4",133,San Martín de Valdeiglesias,4469070,381285
28044641,CEIP Aldebarán,"Calle Salvia, 1",903,Tres Cantos,4495011,439824
28044653,CEIP El Enebral,"Calle Doctor José María Poveda, 6",047,Collado Villalba,4499611,416579
28044719,IES Rayuela,"Calle Magallanes, 14",092,Móstoles,4464879,425701
28044720,IES El Olivo,"Calle Felipe II, 11",106,Parla,4454296,435217
28044744,IES Doctor Marañón,"Calle Alejo Carpentier, 1",005,Alcalá de Henares,4482616,468081
28044756,IES Duque de Rivas,"Paseo Chopera, 64",123,Rivas-Vaciamadrid,4468721,454771
28044768,IES Anselmo Lorenzo,"Avda Abogados de Atocha, 20",132,San Martín de la Vega,4451760,451793
28044771,CEIP C.R.A. El Jarama,"Calle Pozonuevo, 8",168,Vellón (El),4513336,451332
28044781,CEIP CRA de Lozoyuela,"Avda Madrid, 32",901,Lozoyuela-Navas-Sieteiglesias,4530587,448127
28044801,CEIP CRA Amigos de la Paz,"Calle Las Escuelas, 3",012,Anchuelo,4479429,477063
28044823,CEIP CRA los Olivos,"Ctra M-404 (Aranjuez-Brea), s/n",155,Valdaracete,4450959,483519
28044847,CEIP CRA Sierra Oeste Zarzalejo,"Avda Estación, 75",183,Zarzalejo,4488283,401400
28044859,EEI La Paloma,"Calle Tabernillas, 4",079,Madrid,4473570,439621
28044860,EEI Los Pinos,"Calle Rocafort, 4",079,Madrid,4465856,441349
28044896,CEPA Sierra Norte,"Calle Doctor Manuel Hidalgo Huerta, 2",151,Torrelaguna,4519830,454412
28044902,IES Francisco de Quevedo,"Calle San Román del Valle, 6",079,Madrid,4474639,447196
28044926,EOI Madrid - Moratalaz,"Calle Valdebernardo, 3",079,Madrid,4472172,446251
28044938,EOI Madrid - Embajadores,"Calle Embajadores, 68",079,Madrid,4473089,440292
28044941,EOI Madrid - Goya,"Calle Santa Brígida, 10",079,Madrid,4475105,440647
28045025,IES Los Olivos,"Calle Joan Miró, 1",084,Mejorada del Campo,4471678,459264
28045037,IES Manuel de Falla,"Avda Manuel Azaña, 32",049,Coslada,4474151,452943
28045049,IES Villarejo de Salvanés,"Avda Santa Elena, s/n",180,Villarejo de Salvanés,4447270,475576
28045050,IES Lazaro Cárdenas,"Calle Isla de Sálvora, 153",047,Collado Villalba,4497185,413860
28045062,CEIP Mario Benedetti,"Cmno de La Partija, s/n",123,Rivas-Vaciamadrid,4469097,453391
28045074,CEIP Ciudad de Nejapa,"Avda Labradores, 26",903,Tres Cantos,4494686,440675
28045086,CEIP Madrid - Sur,"Calle Puerto de Balbarán, 133",079,Madrid,4469774,444353
28045098,CEIP Valdebernardo,"Calle Tren de Arganda, 9",079,Madrid,4472794,447541
28045104,CEIP Monte de El Pardo,"Avda Guardia, 19",079,Madrid,4485439,434391
28045128,CEIP La Cañada,"Calle Concepción Arenal, 13",058,Fuenlabrada,4460569,428523
28045131,CEIP Rayuela,"Calle Murcia, 15",058,Fuenlabrada,4460303,432436
28045153,CEIP Jacinto Benavente,"Calle Adolfo Marsillach, 3",074,Leganés,4465376,435475
28045165,CEIP La Navata,"Calle Estanque, 8",061,Galapagar,4494394,416019
28045177,CEIP Profesor Don Enrique Tierno Galván,"Calle Almendros, 1",047,Collado Villalba,4497669,415507
28045268,CEPA Cid Campeador,"Calle General García Escámez, 12",079,Madrid,4470427,434585
28045271,CEPA Ciudad Lineal,"Calle Hermanos García Noblejas, 70 entrada por Calle Luis del Campo",079,Madrid,4475584,446344
28045281,CEPA El Pontón,"Calle Asturias, 3",047,Collado Villalba,4498047,414693
28045293,CEPA Oporto,"Avda Oporto, 46",079,Madrid,4470883,438472
28045301,CEIP La Paloma,"Calle Paloma, 45",106,Parla,4454727,433814
28045311,CEPA Los Rosales,"Calle Concepción de La Oliva, 17",079,Madrid,4467324,442144
28045323,CEPA Vicálvaro,"Calle Lago Como, 4",079,Madrid,4472497,448516
28045347,CEPA Dulce Chacón,"Calle Abertura, 2",079,Madrid,4480925,444927
28045359,CEPA El Buen Gobernador,"Calle San Fernando, 1",148,Torrejón de Ardoz,4479066,458683
28045360,CEPA Alfar,"Calle Cabo San Vicente, 1 c/v Avdarechos Humanos",007,Alcorcón,4467257,430742
28045372,CEPA José Luis Sampedro,"Avda Loyola, 23",013,Aranjuez,4431009,447383
28045396,CEPA Rosalía de Castro,"Calle Roncal, s/n",074,Leganés,4465690,435929
28045414,CEPA Gloria Fuertes,"Calle Constitución, 22",096,Navalcarnero,4460133,413903
28045426,CEPA Ramón y Cajal,"Calle Galilea, 11",106,Parla,4454439,434041
28045438,CEPA Hermanos Correa,"Avda Hispanoamérica, 3 c/v Calle Cuba",161,Valdemoro,4448935,441158
28045441,CEPA Mancomunidad del Suroeste,"Calle Macarena (Edificio Cidee), 3",073,Humanes de Madrid,4456310,429513
28045463,CEPA El Molar,"Calle Macarena, 13",086,Molar (El),4509752,450832
28045475,CEIP Jorge Guillén,"Avda Nuestra Señora de La Vega, 6",132,San Martín de la Vega,4451403,450496
28045608,CEPA Arganzuela,"Calle Batalla del Salado, 29",079,Madrid,4472455,440936
28045621,CEPA Las Rozas,"Avda Camino del Caño, 2",127,Rozas de Madrid (Las),4483109,425643
28045633,IES Francisco de Goya,"Calle Santa Irene, 4",079,Madrid,4474395,444784
28045645,IES Pedro de Tolosa,"Calle Estudios, 1",133,San Martín de Valdeiglesias,4468908,380715
28045657,CEPA Moncloa,"Calle Juan Álvarez Mendizábal, 20",079,Madrid,4475152,439379
28045669,CEPA San Martín de la Vega,"Calle Maestro Rodrigo, 2",132,San Martín de la Vega,4451351,451159
28045773,IES Senda Galiana,"Calle Palmeras, 10",154,Torres de la Alameda,4471840,469437
28045803,IES Humanes,"Avda los Deportes, 12",073,Humanes de Madrid,4455464,430426
28045815,IES Avalón,"Calle Dalí, 50",161,Valdemoro,4449695,441555
28045839,IES Valmayor,"Calle Paz, 99",160,Valdemorillo,4483510,410003
28045840,IES Madrid - Sur,"Avda Parque de Palomeras Bajas, s/n (Entrada por Calle Novecento)",079,Madrid,4469864,444233
28046081,EEI Fantasía,"Calle Rosalía de Castro, 5",132,San Martín de la Vega,4450820,450884
28046091,IES Atenea,"Calle Río Arlanza, 34",005,Alcalá de Henares,4479698,468838
28046111,IES Alpedrete,"Calle Peralejo, 3",010,Alpedrete,4500835,413942
28046121,EEI Pozo del Tío Raimundo,"Calle Villacarrillo, 4",079,Madrid,4469796,443755
28046145,CEIP Guernica,"Plaza Guernica, 1",130,San Fernando de Henares,4474754,455535
28046194,EEI Soletes,"Calle Ajalvir, 31",104,Paracuellos de Jarama,4484093,455268
28046212,EEI Extremadura,"Calle Esfinge, 90",079,Madrid,4476544,448555
28046251,IES Francisco Ayala,"Paseo Francisco de Ayala, s/n",072,Hoyo de Manzanares,4497656,423777
28046261,IES Ignacio Aldecoa,"Calle Saeta, s/n (Entrada por Calle Retrato)",065,Getafe,4464011,444086
28046273,IES Maestro Juan María Leonet,"Calle Pedro de Tolosa, 2",171,Villa del Prado,4458840,389133
28046285,IES Carpe Diem Colmenar Oreja,"Calle Madrid, 25",043,Colmenar de Oreja,4440568,466440
28046297,IES Anselmo Lorenzo Morata Tajuña,"Calle Doctor Sánchez Pérez, s/n",091,Morata de Tajuña,4453148,462333
28046303,IES Las Encinas,"Avda Mirasierra, 8",176,Villanueva de la Cañada,4478795,415772
28046315,IES Griñón,"Plaza Alba, 3",066,Griñón,4451948,427967
28046339,IES San Agustín de Guadalix,"Avda Félix Rodríguez de La Fuente, 5",129,San Agustín del Guadalix,4503334,447566
28046352,IES Cañada Real,"Calle Carmen Martín Gaite, s/n (entrada por Calle Josefina Aldecoa)",061,Galapagar,4493016,414680
28046364,IES El Escorial,"Avda Fresneda, 1",054,Escorial (El),4492573,404844
28046376,IES Escuela de la Vid,"Ronda de Las Provincias, 5",079,Madrid,4473630,436954
28046391,CEIP Juan de Austria,"Avda Universidad, 28",074,Leganés,4464784,434985
28046467,CEPA Orcasitas,"Calle Oreja, 186",079,Madrid,4469049,438969
28046479,CEPA Joaquín Sorolla,"Calle Alonso Heredia, 16",079,Madrid,4476308,442941
28046522,IES Europa,"Avda Cerro del Telégrafo, 2",123,Rivas-Vaciamadrid,4467444,455070
28046558,IES Gregorio Peces-Barba,"Ctra de Villanueva del Pardillo, s/n c/v Calle Campana, 45",044,Colmenarejo,4489987,414180
28046571,EA Buitrago,"Plaza Castillo, 1",027,Buitrago del Lozoya,4538417,446636
28046583,EA Collado Mediano,"Calle Goya, 5",046,Collado Mediano,4505387,412831
28046625,EA Galapagar,"Calle Guadarrama, 66",061,Galapagar,4492932,414632
28046637,EA Griñón,"Calle Miguel Hernández, s/n c/v Lugar Finca el Plantio",066,Griñón,4452126,427454
28046650,EA Ágata - Villaverde,"Calle Doctor Martín Arévalo, 2",079,Madrid,4466440,439824
28046662,EA Antonio Machado,"Calle Arcos de Jalón, 20",079,Madrid,4474530,447236
28046674,EA El Capricho,"Calle Joaquín Ibarra, 28",079,Madrid,4478664,449614
28046704,EA Nicolás Salmerón,"Calle Mantuano, 51",079,Madrid,4477739,442650
28046716,EA Enrique García Asensio,"Calle San Antón, s/n",106,Parla,4454504,434644
28046731,EA Rivas - Vaciamadrid,"Plaza Constitución, 3",123,Rivas-Vaciamadrid,4467354,453530
28046741,EA S. Fernando de Henares,"Plaza Olof Palme, s/n",130,San Fernando de Henares,4474964,454912
28046765,EA San Martín de Valdeiglesias,"Calle General Martínez Benito, 4",133,San Martín de Valdeiglesias,4468826,381406
28046777,EA San Sebastián de los Reyes,"Avda Baunatal, 18",134,San Sebastián de los Reyes,4489481,446414
28046807,EA Tres Cantos,"Plaza Ayuntamiento, 2",903,Tres Cantos,4494511,439843
28046819,EA Villarejo de Salvanés,"Calle Constitución, 10",180,Villarejo de Salvanés,4446295,476484
28046935,EEI La Cañada de Ardoz,"Calle Cañada, 52",148,Torrejón de Ardoz,4478625,461556
28046947,EEI Cascanueces,"Calle Arquitectos, 35",065,Getafe,4463767,438326
28046959,EEI La Cigüeña María,"Avda España, 229",127,Rozas de Madrid (Las),4482623,424853
28046960,EEI Los Cuentos,"Calle José Caballero, 2",005,Alcalá de Henares,4482091,470322
28046972,EEI El Cuquillo,"Paseo de La Chopera, 118",006,Alcobendas,4488466,444957
28046984,EEI La Chopera,"Calle Pintor Velázquez, 38",006,Alcobendas,4487956,445560
28046996,EEI La Foresta,"Sector Foresta, 15",903,Tres Cantos,4495981,440213
28047009,EEI El Juglar,"Calle Alonso Cano, 8",092,Móstoles,4465130,426061
28047010,EEI Momo,"Calle Carabanchel, s/n",106,Parla,4454862,434086
28047022,EEI El Naranjo,"Paseo Riazor, s/n",058,Fuenlabrada,4461695,431222
28047034,EEI A Chupé,"Calle Navayuncosa, 22",008,Aldea del Fresno,4464417,398092
28047046,EEI Arganda del Rey,"Calle Gran Vía, 24",014,Arganda del Rey,4462867,459152
28047058,EEI Buitrago de Lozoya,"Calle San Salvador, 6",027,Buitrago del Lozoya,4538444,446623
28047061,EEII Bustarviejo,"Ctra. de Valdemanco, 9 bis",028,Bustarviejo,4523564,440813
28047071,EEI La Cabrera,"Calle Paraguay, 17",030,Cabrera (La),4524262,448201
28047083,EEI Atrapasueños,"Calle Villas de Don Juan, 17",031,Cadalso de los Vidrios,4462436,377631
28047095,EEI Casarrubuelos Nº 1,"Cmno de los Andaluces, 2",036,Casarrubuelos,4447206,429007
28047101,EEI Sol y Luna,"Calle Marqués de Villanueva de la Sagra, 1",051,Chapinería,4470668,396702
28047113,EEI Los Enanitos,"Calle Francisco Javier de Hijes, 5",055,Estremera,4448014,490918
28047125,EEI La Ballenita,"Avda Elena Soriano, 7",060,Fuentidueña de Tajo,4440950,486232
28047149,EEI Guadalix de la Sierra,"Calle Eras de Abajo, 1",067,Guadalix de la Sierra,4515062,441252
28047150,EEI Aventuras,"Calle Italia, 12",074,Leganés,4465182,436986
